codbarras;descrip
7591619517940;PLIDAN SOL GTS X 20 ML ROEMMERS
7597467002034;PLUSVAC 1/4 SIST. DRENAJE DE HERIDAS 18F PLUS
7795368055153;POENBIOTIC 0,1/0,3 % X 5 ML POEN
7795368001761;POENKERAT 0.5% SOL. OFT X 5 ML MEGALABS
7795368001792;POENTOBRAL PLUS GOTAS X 5 ML ROWE
7592348227018;POLANTAC 30 TABLETAS POLINAC
7591012070967;POLVO PARA HORNEAR 20GR LYA
733739108104;POTASIUM GLUCON 99MG 100 TAB NOW
8906112610415;PRAGERMINA SUSP 1ML X  5 AMP ADN MEDICAL
7591955000663;PRAXONA 150MG X 10 COMP ROWE
7591955000670;PRAXONA 150MG X 24 COMP ROEMMRS
7597285000410;PRAZOMEDC 20MG X 100 TAB (OMEPRAZOL)
7730698001951;PREDNISOLIN 3MG/ML SOLUCION X 50ML MEGALABS
7591196006493;PREDNISOLONA  SUSP OFTALMICA 5 ML OFTALMI
7598252000778;PREDNISOLONA 1%X 5ML SUSP OFTALMICA DISTRILAB
7467922680889;PREDNISOLONA JBE (AMCORT ) X 60 ML JMW
6942189211317;PREDNISOLONA TAB 5 MG X 10 KMPLUS
7598176000175;PREDNISOLONA TAB 5 MG X 30 TAB ANGELUS
7750215003770;PREDNISONA 5MG X 100 TAB PORTUGAL
7750215007433;PREDNISONA 5MG/5ML 60ML PORTUGAL
7591519001037;PREDNISONA TAB 5 MG X 10 CALOX
7598252101499;PREDNISONA TAB 5 MG X 100 TAB DISTRILAB
7591519050806;PREDNISONA TAB 5 MG X 30 CALOX
7591519001044;PREDNISONA TAB 50 MG X 10 CALOX
7591020007474;PREDNISONA TAB 50MG X 10 GENCER
7591020003193;PREDNISONA TAB 5MG X 10 GENCER
7750215029381;PREDNISONA  50 MG C/10 TAB PORTUGAL
8904306502324;PREGABALINA - PRIGABA 150MG X 100 TAB PRISM
8904306502317;PREGABALINA - PRIGABA 75 MG X 100 TAB PRISM
8904210707488;PREGABALINA 150MG X 30 CAP BIOMERCY
7598813000452;PREGABALINA 75MG X 10 TAB MM
1890604759371;PREGABALINA 75MG X 100 TAB JMW
756029628250;PREGABALINA 75MG X 14 TAB LATTAN
6937874102650;PREGNACY TEST PRUEBA EMBARAZO X1 BALAXI JMW
7591020081009;PRELIVAL 150MG X 20 CAP VALMOR
7591020080996;PRELIVAL 75MG X 20 CAP VALMOR
7591818716830;PRENACOF SOL OFTALMICA 5ML COFASA
7502214985713;PRESERV PRUDENCE UNIQ IPHONE X 3 DKT
7502214982415;PRESERVAT. PRUDENCE SENSITIVE  ULTRAD X 3 DKT
7502214985195;PRESERVATIVO PRUDENCE NEON BRILLA OSC X 3 DKT
4005800255069;PRESERVATIVOS DUO PAQ X 3 ESTIMULANTE
4005800041495;PRESERVATIVOS DUO PAQ X 3 G-SENSATION
5011831076619;PRESERVATIVOS DUO PAQ X 3 KIT FIESTA
4005800254963;PRESERVATIVOS DUO PAQ X 3 LUBRICANTE
4005800255045;PRESERVATIVOS DUO PAQ X 3 RETARDANTE
4005800254994;PRESERVATIVOS DUO PAQ X 3 SABORES
7502214982538;PRESERVATIVOS PRUDENCE ANILLOS Y PUNTOS X3DKT
7502214983573;PRESERVATIVOS PRUDENCE CARIBEAN MIX X 5 DKT
7502214980015;PRESERVATIVOS PRUDENCE CLASICO X 3 DKT
7502214982576;PRESERVATIVOS PRUDENCE EXTRA FUERTE X 3 DKT
7502214982439;PRESERVATIVOS PRUDENCE RETARDANTE X 3 DKT
7502214982811;PRESERVATIVOS PRUDENCE SABOR AROMA MIX X 5 DK
742033994634;PRESERVATIVOS SENSE  CLASICO X3 BRIUTCARE
723592773397;PRESERVATIVOS SENSE EXTRA GRAND X3 BRIUTCA
742033994672;PRESERVATIVOS SENSE TEXTURIZADO X3 BRIUTCARE
742033994658;PRESERVATIVOS SENSE ULTR.DELG X3 BRIUTCARE
7591619520513;PRESIDERM 2% UNG X 15 G MEDIHEALTH
7592349001549;PREVERAL C/DEXTROMETORFANO JBE.120ML VARGAS
18906047597543;PRIMADERM (GENTAMICI+BETAMETAS+CLOTRIM) X30 G
787790464952;PROBIOTICS X 30 CAP ETERNAL
7709031877546;PROCILUS D2 X 10 SOBRES PHARMETIQUE
7598677000476;PROFLOX (SUCRALFATO) 1GR/5ML X 200ML CLEO
7796285271886;PROGEST 200mg CÁPSULAS BLANDAS ZUOZ
8904180213255;PROGESTERONA (GESNACER) 100 MG X 5 TABLE JMW
8904306503413;PROGESTERONA 200 MG (PRISMAGEST) X30 TAB PRIS
7591519000528;PROKIDS 1G X 30 SOBRES CALOX
7592349723489;PROMEDINA JARABE X 120ML VARGAS
7594001100171;PROPANOLOL 40MG X 20 COMP PLUSANDEX
7593090002595;PROPISINA 10/125 MG X 10 TAB FC PHARMA
7591243843101;PROPRANOLOL 40 MG TABLETAS EST 20 TAB BIOTECH
7591955001462;PROSOLVIT GTAS X 15 ML KLINOS
7592307001451;PROSTALIFE CAP X 30 JERICO
7593862000064;PROTECTOR SOLAR FPS 30 PIEL NORMAL A SECA BAS
7591353515608;PROTECTORES DIARIOS ACTIVA (12X40) PHARSANA
7591955001486;PROTOSULFIL CREMA AL 1% 30 GRS ROWE
7594001100164;PROVIM GRAG X 20 PLUSANDEX
7591585119773;PROXIME 750MG X 5 CR LETI
7502214986680;PRUDENCE POSTPIL(LEVONOGES1,5MG)X1TAB JMW
7502214985003;PRUEBA DE EMBARAZO ONE ULTRA
723592773335;PRUEBA DE EMBARAZO X 2 NATALCARE BRIUTCARE
723592772819;PRUEBAS DE OVULOS NATALCARE 40 UNIDS BRIUTCA
7591585117199;PULMOLET 1MG/ML SUSP P/NEBU X 15ML GENVEN
7795320051261;QLAIRA X 28 COMPRIMIDOS RECUBIERTOS AV PHARMA
5600360013761;QUAZTEN 100MG/5ML  SUSP ORAL X 60ML MEGALABS
5600360013754;QUAZTEN 400MG X 8 COMP MEGALABS
7707355052588;QUERCETOL 500 MG X 10 TAB MEYER
7591020009218;QUETIVAL 100MG X 30 TAB REC
7591020009232;QUETIVAL 25MG X 30 TAB REC
7592946000099;QUINCHONCHO CAPSULA X 90 ARCO IRIS
7591196002273;QUINOCORT SUSP OFTALMICA X 5ML OFTALMI
7591196000439;QUINOFTAL SOL OFTALMICA X 5ML OFTALMI
7591196003416;QUINOMAX 0.50% SOL OFTALMICA X 5ML OFTALMI
7591196000637;QUINOTIC HC SUSP OTICA X 5ML OFTALMI
7591196006288;QUINOTIC SOL OTICA X 4ML OFTALMI
7599028000503;QUITACALLOS 8 G LYA
7592946012801;RABANO YODADO JBE X 120ML ARCO IRIS
7591619520537;RAMIPRES 5 MG X 30 COMP KLINOS
8904306503901;RANITIDINA 150MG (PRISTAN) X 10 TAB PRISM
8904306503918;RANITIDINA 300MG (PRISTAN) X 10 TAB PRISM
723592772598;RECOLECTOR DE ORINA PED 100ML X 100 UNDS BRIU
7597467000900;RECOLECTOR DE ORINA PED X 100ML CAJA X 100 PL
7750215009635;REDOZINC (VIT C+ZINC)TAB EFERV X 100 PORTUGAL
7591818116067;REDUBEN 100MG TAB X 10 COFASA
7591651722937;REFLUXYL SUSPENSION X 120ML ZUOZ
7592806142075;REFREGEL X 100G GEL X 100 GR RONAVA
7591821903739;REGULIP 10MG TAB REC X 30 FARMA
7591821903746;REGULIP 20MG TAB REC X 30 FARMA
7591585315809;REMINALET 20-12.5 MG X 30 TAB LETI
7594000490617;RIDAL 2 MG X 20 COMP ROWE
7594000490624;RIDAL 3 MG X 20 COMP ROEMMERS
7594000491799;RIDAL GOTAS 1MG/ML X 20ML ROWE
7591585119049;RIFAMIX 200MG X 12 COMP LETI
7591585119032;RIFAMIX 550 MG X 10 COMP REC LETI
7598981001060;RIFAXIMINA 200MG X 30 TAB JMW
7591821802322;RINARIS 5MG-60MG TAB REC X 10 FARMA
7597767000075;RINGER LACTATO SOL 500ML I.V. BALKER
7591821901377;RINOLAST D 30-30MG/ 5ML  SUSP X 120 ML FARMA
7591196000682;RINOMAX SOL NASAL X 15ML OFTALMI
7591243845105;RINOT 325MG+32MG+4MG X 12 CAP BIOTECH
7591619520841;RISPERID SOLUCION ORAL X 20ML ROEMMERS
7591519009255;RISPERIDONA 2 MG X 20 TAB CALOX
18906047598809;RISPERIDONA 3 MG X 100 TAB JMW
7861148022612;RITROMI 125 MG / 5 ML G/SUSP X 60 ML MEGALABS
7861148022629;RITROMI 250 MG / 5 ML G/SUSP X 60 ML MEGALABS
7861148022636;RITROMI CLARITROMICINA 500 MG X 10 TAB MEGALA
8904180213156;RIVAROXABAN (VAROXIR) 20MG X 20 TAB JMW
1890604759546;RIVAROXABAN 10MG X 100 TABLETAS JMW
7598981000896;RIVAROXABAN 15 MG X 10 TABLETAS RECUB JMW
7598252101703;RIVAROXABAN 15MG X 30 TAB DISTRILAB
7598981000902;RIVAROXABAN 20MG X 10 TABLETAS JMW
7703763638208;RIXIGAL 100MG/5ML FCO 100ML LA SANTE
7592236002086;ROBIMEN JBE X 120 ML QUIMFAR
7592806121063;ROCARNIN 10% FCO. X 120 ML RONAVA
7592806121049;ROCARNIN 10% FCO. X 180 ML RONAVA
7795345121949;ROGASTRIL PLUS 200 MG X30 TAB MAST MEYER
723592773106;ROLLO DE GASA PARA QUEMADO ESTERIL 4.5X4.1 BR
7592806114034;RONAVIT CON LIDOCAINA KIT EST X 3 AMP RONAVA
7703763359004;ROSUVASTATINA 10MG X 10 TAB REC  LA SANTE
7703763895779;ROSUVASTATINA 20MG X 10 TAB REC  LA SANTE
7598176000144;ROSUVASTATINA 20MG X 30 TAB ANGELUS
720524031242;ROSUVASTATINA 20MG X 30 TAB LATTAN
8901463131046;ROSUVASTATINA 40 MG 10 TABLETAS BIUMAK
7591619000626;ROWELUK 10 MG X 10 COMP ROWE
7591619517223;ROWELUK 10 MG X 30 COMP ROWE
7591619000602;ROWELUK 4 X 10 COMPRI MASTICABLES
7591619517285;ROWELUK 4MG PED X 30COMP MASTICABLES ROWE
7591619000619;ROWELUK 5MG X 10 COMP ROWE
7591619517278;ROWELUK 5MG X 30COMP ROWE
7591619000848;ROWELUK PLUS 5mg-2,5mg X 10 COMP MAST MEGALAB
7591619000855;ROWELUK PLUS 5mg-2,5mg X 30 COMP MAST MEGALAB
7591619000824;ROWELUK ULTRA 10MG-5MG X 10 COMP MEGALABS
7591619000831;ROWELUK ULTRA 10mg-5mg X 30 COMP. MEGALABS
7597134000615;SABILA CAP X 10 LA ABEJITA
7596139000033;SABILA JARABE NATURAL 120ML(TOS Y GRIPE) SOMA
7597134000622;SABILINAZ  CAP X 10 LA ABEJITA
8904180213293;SACCHAROMYCES BOULAR (LACTOLIN) 250MG X6 SOB
7599028000565;SAL DE EPSON 20 G LYA
7599028000749;SAL DE FRUTAS  (3 SOBRES) LYA
7591020001625;SALBUROL 0.5% X 20 ML VALMORCA
7598252101512;SALBUTAMOL AER P/INH 100MCG/200dosis DISTRLAB
795853122244;SALBUTAMOL AER.100MCG/DOSIS -200DOSIS BIUMAK
7591196002303;SALBUTAMOL SOL P/INH X 15ML OFTALMI
8908010870298;SALMETER/FLUTICAS INH DOSIS 25MCG/250MCG X120
8904307705342;SALMETEROL+FLUTICASONA 25MG/250MG ALFA 120 DO
7594001564416;SALTICARE 25 MCG/125MCG MD INHAL GENIA CARE
7592806134032;SARIFAN COMP X 20MG RONAVA
7592946169673;SAW PALMETTO X 60TAB ARCOIRIS
7597134002176;SAW PALMETTO X 70 TAB ABEJITA
7591241846609;SAX SOLUCION FCO X 135ML C/CANULA VAG BIOTECH
7591241846647;SAXACID DUCHA VAG 135ML C/CANULA BIOTECH
7591519003918;SECNIDAZOL 1G X 2 TAB CALOX
7591020008181;SECNIDAZOL 1G X 2 TAB GENCER
7594001101475;SECNIDEX  500 MG X 4 TAB  PLUSANDEX
7591353515011;SECUREZZA CLASSIC L X 6  REG PHARSANA
7591353515004;SECUREZZA CLASSIC M  REG (6X6) PHARSANA
7591353515202;SECUREZZA COMFORT L REG (6x6) PHARSANA
7591353515103;SECUREZZA COMFORT M REG (6x6)
7591353515509;SECUREZZA PANTS L (4X10) PHARSANA
7591353700059;SECUREZZA POST PARTO  PREMIUM  X 10 PHARSANA
7591353700028;SECUREZZA POST-PARTO  X 10 UNID. PHARSANA
7592601100836;SEDIVAL TAB X 30 MEYER
7593090001031;SELES VITAMINA E + SELENIO X 30 CAP FC PHARMA
7591821210295;SENOKOT CON DOCUSATO TAB CUB X 10 FARMA
723592772727;SENSE LUBRICANTE A BASE DE AGUA 50ML SENSE
723592772741;SENSE LUBRICANTE A BASE DE AGUA 75ML SENSE
75971731;SENSITIVE TRAT. CAPIL. ANTICASPA INTESIV 108M
7703763190164;SERTRALINA 50MG X 10 TAB  LA SANTE
7591585178275;SERTRALINA 50MG X 10 TAB GENVEN
8906089281236;SERTRALINA 50MG X 100 TAB JMW
7501384541194;SERTRALINA 50MG X 14 TAB PSICOFARMA
7596211000159;SERUM ANTIOXIDANTE FACIAL 30 ML ZOAH
7596211000036;SERUM FACIAL ZOAH
7596211000135;SERUM FORTE CEJAS Y PESTAÑAS 15 ML ZOAH
7596211000111;SERUM INTIMO DE 30 ML  ZOAH
7596211000258;SERUM REAFIRMANTE 120 ML ZOAH
7596211000104;SERUM THERAPY OLEO FACIAL 30 ML ZOAH
7597467000726;SET DE INFUSION C/PUNTO Y (MICROGOTERO) PLU
7597467000825;SET DE TRANSFUS SANGUINEA X 1 PLUSMEDIC
7597467000504;SET INFUSION (BURETAS)150ML CAJA X 10 PLUSM
723592773045;SET INFUSION CON PUERTO Y - MACROGOT. 20 GOTA
723592773076;SET INFUSION CON PUERTO Y - MICROGOT. 60 GOTA
723592773014;SET TRANSFUSION DE SANGRE 1ML 20G X 1 BRIUTCA
7591353700066;SIEMPRESECO PROTECTOR DE CAMA X 20 UNID.
7592601301646;SIGTIPHIN 200 MG TABLETAS REC. X 20 MEYER
7592601301639;SIGTIPHIN 200 MG X 10 COMP REC MEYER
8904180212906;SILDENAFIL 100MG/5G (EREC GEL ORAL)X7 SOB JMW
7592454173971;SILDENAFIL 50 MG TAB X 1 LA SANTE
7592601303213;SILDENAFIL 50 MG TAB X 1 MEYER
7592601301400;SILDENAFIL 50 MG TAB X 2 MEYER
7592601303596;SILDENAFIL 50 MG TAB X 4 MEYER
7750215003626;SILDENAFIL 50 MG TAB X 4 PORTUGAL
7594001101642;SILDEX 100 MG X 1 TAB PLUSANDEX
7594001101659;SILDEX 100 MG X 2 TAB PLUSANDEX
7594001101413;SILDEX 50 MG X 1 TAB PLUSANDEX
7594001101420;SILDEX 50 MG X 2 TAB PLUSANDEX
7591243847444;SILÍN SOLUCION GOTAS NASALES BIOTECH
7591519003383;SIMVASTATINA 40 MG X 10 TABLETAS CALOX
7593090000713;SINUTIL DIA / NOCHE COMBO FC PHARMA
7593090000010;SINUTIL DIA X 10 CAPS BLANDA FC PHARMA
7593090000744;SINUTIL NOCHE X 5 CAPS BLANDA FC PHARMA
7592454003902;SINUX 5 MG/60MG X 10 TAB REC PHARMETIQUE
7598981001077;SITAGLIPTINA+METFORMI 50MG/500MG X 15 TAB JMW
7598176000304;SITAGLIPTINA-METFORMIN 50/500MGX30 TABANGELUS
7598176001189;SITAGLIPTINA-METFORMINA 50-850MG X 30 TAB ANG
7591585118097;SITAGLIS 50 MG X 30 TAB LETI
7591585118080;SITAGLIS MET 50-1000MG X 28 CR LETI
7591585118066;SITAGLIS MET 50-500MG X30CR LETI
7591020009249;SITAMET 50MG - 500MG X 10 TAB REC VALMORCA
7591020009256;SITAMET 50MG - 500MG X 30 TAB REC VALMORCA
7597767000914;SOLUCION CLORURO DE SODIO 0,45% 500ML BCGROUP
7597285000052;SOLUCION CLORURO DE SODIO 0.9% X 500ML IPS
7597641900019;SOLUMAR SOL NASAL EN SPRAY X 60ML
7596139000453;SOMEDINE JABON 120ML
7596139000415;SOMEDINE SOLUCION 120ML
7591635000860;SOMERGAN 5% PERMETRINA LOC. TOPIC 120ML INTER
7596139000552;SOMTEX SOLUCION DESINFECTANTE SPRAY 240ML
7597467001020;SONDA DE ALIMENTACION NRO 5 X80 UND PLUSMEDIC
7597467001037;SONDA DE ALIMENTACION NRO 8 X80 UND PLUSMEDIC
7597467001044;SONDA DE ALIMENTACION NRO10 X40 UND PLUSMEDIC
732064572970;SONDA DE NELATON DESCART. 10FR 40CM BRIUTCA
732064573007;SONDA DE NELATON DESCART. 18FR 40CM BRIUTCA
732064573038;SONDA DE NELATON DESCART. 20FR 40CM BRIUTCA
732064573069;SONDA DE NELATON DESCART. 22FR 40CM BRIUTCA
732064573090;SONDA DE NELATON DESCART. 24FR 40CM BRIUTCA
7597467001501;SONDA FOLEY LATEX 2 VIAS NRO 14 10X500
7597467000740;SONDA FOLEY LATEX NRO 16 CAJA X 10 PLUSMEDIC
7597467000757;SONDA FOLEY LATEX NRO 18 CAJA X 10 PLUSMEDIC
7597467000764;SONDA FOLEY LATEX NRO 20 CAJA X 10 PLUSMEDIC
7597467000993;SONDA NELATON NRO 14 X50 UND PLUSMEDIC
7597467001006;SONDA NELATON NRO 16 X50 UND PLUSMEDIC
7597467001013;SONDA NELATON NRO 18 X50 UND PLUSMEDIC
7597467000962;SONDA NELATON NRO 8 X80 UND PLUSMEDIC
7597467001068;SONDA SUCCION NRO 12 X60 UND PLUSMEDIC
7597467001075;SONDA SUCCION NRO 14 X50 UND PLUSMEDIC
7597467001082;SONDA SUCCION NRO 16 X50 UND PLUSMEDIC
7597467001051;SONDA SUCCION NRO 8 X80 UND PLUSMEDIC
7592946001188;SPIRULINA 500 MG CAP X 60 ARCO IRIS
7703454122993;STAMYL FORTE  X 20 TAB FARMA
8904306501075;SUCRALFATO - DIGIFAL 1 GR X 100 TAB PRISM
8904187876484;SUCRALFATO 1000MG X 20 TAB ADN MEDICAL
8906109692295;SUCRALFATO 1G/5ML SUSP FRASCO X 8 ML ADN MEDI
7598677000292;SUCRALFATO 1GR X  10 TABLETAS CLEOPHARMA
7599028000756;SUERO PARA REHIDRATACIÓN ORAL (1 SOBRE) LYA
7599028000633;SULFATIAZOL 5GR LYA
7599028000480;SULFATIAZOL UNGUENTO 20GR LYA
7593090001208;SULIXTRA 0,4 MG X 10 CAP FC PHARMA
7593090002403;SULIXTRA 0,4 MG X 30 CAP FC PHARMA
5949056500544;SULODEXIDA COREFLUX 250 ULS X 50 CAP BLAND SA
5949056500100;SULODEXIDA COREFLUX 600ULS/2ML X 10 AMP SANIE
8906112610699;SULTAHEM SULTAMICILINA 750MG X 16 ADN MEDICAL
8904307705731;SULTAMICILINA 750 MG X 10 TAB ALFA
7598578000186;SULTAMICILINA 750MG X 10 TAB DAC55
17598252000102;SULTAMICILINA 750MG X 10 TAB DISTRILAB
7598252000563;SULTAMICILINA SUSP. 250MG/5ML X 100ML DISTRIL
7591585578006;SULTAMICILINA TAB 750MG X 12 GENVEN
7591243848731;SURIDE 25 MG COMP RECUB X 30 BIOTECH
7597467001495;SUTURA CHRONMIC CATGUT REF G121T X 12 BLESS
7597467001150;SUTURA CROMIC CATGUT 1 REF 915T X 12 BLESS
7597467001198;SUTURA CROMIC CATGUT 3-0 REF 810T X 12 BLESS
7597467001136;SUTURA CROMICO 0 SH REF G124T X 12 BLESS
7597467001143;SUTURA CROMICO 1 REF 813T X 12 BLESS
7597467001747;SUTURA CROMICO 1 REF G925 X12 BLESS PLUSMEDIC
7597467001730;SUTURA CROMICO 1REF 48G X12 BLESS PLUSMEDIC
7597467001488;SUTURA CROMICO 3-0 COD G122T DOCENA BLESS
7597467001716;SUTURA CROMICO 4-0 REF U203T BLESS PLUSMEDIC
7597467001884;SUTURA MONO PDS 1 REF Z341 X12 BLESS PLUSMEDI
7597467001952;SUTURA MONOFYL 4-0 REF Y426 X12 BLESS PLUSMED
7597467001754;SUTURA NYLON 10/0 REF G9003 BLESS PLUSMEDIC
7597467001204;SUTURA NYLON 2-0 REF 164T X 12 BLESS
7597467001235;SUTURA NYLON 3-0 AGUJA R REF 627H X 12 BLESS
6958590413707;SUTURA PLAIN 2-0 REF843 X 12 KAREMAX
7597467001457;SUTURA POLYPROPYLENE REF 8185T X 12 BLESS
7497467001464;SUTURA POLYPROPYLENE REF 8623H X 12 BLESS
7597467001808;SUTURA PROLENE 0 REF 8412T BLESS PLUSMEDIC
7597467001464;SUTURA PROLENE 2-0 (COD 8623H) DOCENA BLESS
7597467001471;SUTURA PROLENE 3-0 (COD 8184T) DOCENA BLESS
7597467001761;SUTURA PROLENE 4-0 REF 8183 BLESS PLUSMEDIC
7597467001815;SUTURA PROLENE 5-0 REF 9556H BLESS PLUSMEDIC
7597467001785;SUTURA PROLENE 6-0 REF 8160T BLESS PLUSMEDIC
7597467001792;SUTURA PROLENE 6-0 REF M8706T BLESS PLUSMEDIC
7597467001402;SUTURA SEDA 0 (COD K834) DOCENA BLESS HOSPITA
7597467001938;SUTURA SEDA 0 REF 86T BLESS HOSPITAL PLUSMEDI
7597467001945;SUTURA SEDA 1 REF 87T BLESS HOSPITAL PLUSMEDI
7597467001419;SUTURA SEDA 1 REF K845H CAJA X 12 BLESS
6958590413387;SUTURA SEDA 1 REFK845H X 12 KAREMAX
7597467001921;SUTURA SEDA 2-0 REF 85T BLESS HOSP PLUSMEDIC
7597467001891;SUTURA SEDA 3-0 REF 184 BLESS PLUSMEDIC
7597467001907;SUTURA SEDA 4-0 REF 183 BLESS PLUSMEDIC
7597467001914;SUTURA SEDA 4-0 REF 267 BLESS HOSP PLUSMEDIC
7597467001310;SUTURA SIMPLE 0 REF 844T X 12 BLESS
7597467001341;SUTURA SIMPLE 3-0 REF 842T X 12 BLESS
7597467001822;SUTURA VICRYL 0 REF 318 BLESS PLUSMEDIC
7597467001839;SUTURA VICRYL 2-0 REF J339 BLESS PLUSMEDIC
7597467001396;SUTURA VICRYL 3-0 REF J305H X 12 BLESS
7597467001853;SUTURA VICRYL 4-0 REF J122 BLESS PLUSMEDIC
7597467001433;SUTURA VICRYL 4-0 REFJ304H X 12 BLESS
7597467001440;SUTURA VICRYL 4-0 REFJ315H X 12 BLESS
7597467001860;SUTURA VICRYL RAPID 4-0 REF W9922 BLESS PLUSM
7593090001338;SYNARTROS 60MG X 10 TAB FC PHARMA
7593090002106;SYNARTROS 90MG X 7 TAB FC PHARMA
7591062011330;TACHIPIRIN 100MG/ML SOL GOT X 30ML ELMOR
7591062011361;TACHIPIRIN 125MG X 6 SUPOS ELMOR
7591062011378;TACHIPIRIN 250MG SUP X 6 ELMOR
7591020008754;TADAFOX 20MG X 1 TAB VALMOR
7591020009379;TADAFOX 5MG X 15 TAB VALMOR
7591020080781;TADAFOX 5MG X 30 TAB VALMOR
7703763222896;TADALAFILO 20 MG X 1 TAB  LA SANTE
7591519009279;TADALAFILO 20 MG X 1 TAB. REC. CALOX
7591519009453;TADALAFILO 20 MG X 2 TABLETAS REC. CALOX
7591519052022;TADALAFILO 5 MG X 28 TAB. REC. CALOX
7591619519029;TADIFIL 20 MG X 1 COMP KLINOS
7591619518954;TADIFIL 20 MG X 2 COMP KLINOS
7591619519203;TADIFIL 5 MG X 30 COMP KLINOS
7599028000770;TALCO BABY 50G LYA
7591616002036;TALCO BORICADO X 90GR BIOFARCO
75930523;TALCO BOROCANFOR COOL 60GR VITA
75971427;TALCO BOROCANFOR ORIGINAL 35GR VITA
7592803001832;TALERC 10 MG COMP X 10 DOLLDER
7592803001825;TALERC GOTAS 10 MG/ML X 15 ML DOLLDER
7592803001818;TALERC JARABE 1 MG/ML X 120 ML DOLLDER
7592454891400;TALYSTO 20MG TAB MAST X 1PHARMETIQUE
75919511;TAMOA 250 MG / 5ML SUSPENSIÓN BIOTECH 15ML
7591243849622;TAMOA COMP 250MG X 6 BIOTECH
7591585319005;TAMOSTIN 0,4 MG X 10 CAP LP LETI
7597758000626;TAMSULOSINA (LIBERAC.PROLONG) 0,4MG X 30CAPS
8904306501099;TAMSULOSINA - URITAM 0.4MG X100 TAB PRISM
7592616576909;TAMSULOSINA 0,4 MG X 20 TAB KIPHARM
7598176000069;TAMSULOSINA 0,4 MG X 30 TAB  ANGELUS
7598578000674;TAMSULOSINA 0,4MG X 30 TAB REC DAC 55
8901463129838;TAMSULOSINA L.P 0,4 MG X 30 CAP BIUMAK
7591062014713;TANTUM 0,5% VERDE PASTA DENTAL X 60GR ELMOR
7591821903234;TAPAZOL  5mg TABLETAS X 60 FARMA
7730698394183;TAUCARON 15 MG X 10 COMP ROEMMERS
75971298;TAZILIM 4-0.5G AMP IV/IM ALESS PHARMACEUTICAL
7591585318565;TEKRON 200MG X 10 COMP REC  LETI
7591585218568;TEKRON 200MG X 30 COMP REC  LETI
7593090002144;TEMPIREN DIA 650mg X 10 CAP FC PHARMA
7593090002151;TEMPIREN NOCHE 650mg - 4mg x 5 CAP FC PHARMA
8904180212975;TEOFILINA (PULFILIN) 100MG  X 10 TABLE JMW
8906089281540;TEOFILINA 600 MG BP X 100 TABLETAS JMW
18906047594832;TEOFILINA 600 MG X 100 TABLETAS JMW
7591821101692;TERAGRIP 125MG-1MG/5ML X 120ML JBE FARMA
7591821801882;TERAGRIP FORTE NOCHE 650MG GRAN X 6 SOB FARMA
7591821802490;TERAGRIPFORTE DIA 650-20-2mg GRAN 10G x 6 FAR
7591821802414;TERAGRIPFORTE X 10 NOCHE X 4 D TAB FARMA
7591821802551;TERATOSIL 0.7 G/100 ML JBE x 120 ML FARMA
7596654000044;TERBICRYM  CREMA 1% X 20G  AVPHARMA
7703763641000;TERBINAFINA 250 MG X 14 TAB LA SANTE
7592616584126;TERBINAFINA CR 1% X 15GR  KIMICEG
7597467000580;TERMOMETRO ORAL  DE MERCURIO CAJA X 12 PLUSME
7593090002120;TERODINE (TOLTERODINA TARTRA) 2MG CAP FC PHAR
7750215432969;TETRACICLINA 500 MG X CAJA 100 CAPS PORTUGAL
8904307705755;TETRACILINA 500 MG X 30 TAB ALFA
7591651001735;TEVIX 2,5 MG  X 30 TABLETAS RECUBIERTAS ZUOZ
7591651001759;TEVIX 5 MG X 30 TABLETAS RECUBIERTAS ZUOZ
787790474555;THREE MAGNESIUM 400MG X 60 CAP PHARMACORP
7591619519104;TIALIN 100MG X 10 COMP KLINOS
7591955000755;TIALIN 50MG X 10 COMP KLINOS
7591955000854;TIALIN 50MG X 30 COMP KLINOS
7592601100546;TILODRIN  JBE 120ML MEYER
7592601100539;TILODRIN SOL  GTAS  X 15 ML  MEYER
7598252101444;TIMOLOL MALEATO 0.5% 10ML SOL OFT DISTRILAB
7598176001073;TINAMIN IBUPROFENO  100MG/5ML X 120ML ANGELUS
7598176001028;TINATOR (ACETAMINOFEN) 180 MG X120 ML ANGELUS
7594001100539;TINIDAZOL 500MG X 4 TAB PLUSANDEX
7599028000169;TINTURA DE VALERIANA  X30 ML LYA
7594001101734;TIOCHAX PLUS 400MG - 4MG TAB. REC. X 10 PLUSA
7594001100362;TIOCHAX TAB 4MG X 12 PLUSANDEX
7592454889186;TIOCOL  8MG X 10 TAB PHARMETIQUE
7598813000469;TIOCOLCHICOSIDO   4 MG X 10 TAB MM
7591585377807;TIOCOLCHICOSIDO 4 MG TAB X 10 TAB LETI
7592454003667;TIOCOLCHICOSIDO 4MG TAB CJA X 10 LA SANTÉ
736372230195;TIOCOLCHICOSIDO 4MG/2ML I.M X10 UND GLOBAL ME
75971359;TIOCOLCHICOSIDO INY 4MG/2ML X 2 AMP ALESS
7597758000053;TIOCOLCHICOSIDO INY 4MG/2ML X 50 AMP ALESS
7591519007749;TIOCOLCHICOSIDO TAB 4MG X 12 CALOX
7592454891288;TIOCOLFEN 600 mg - 4 mg TAB X10 TAB PHARMETIQ
