CODBARRAS;DESCRIPCION
7702027440922;NOSOTRAS PD LARGOS X15
7702027440946;NOSOTRAS PD LARGOS X50
7702027044090;NOSOTRAS PD LARGOS X80
7702027444654;NOSOTRAS PD M.ESTILO X150
7702027044199;NOSOTRAS PD NORMAL X150
7702027042942;NOSOTRAS ULT.INVI X8
7591821210134;NOTOLAC 30MG. X4TA.SUBL.
7592349723229;NOVACODIN 50MG. JBE.120ML
7501075727067;NOVAKOSID 8,6MG. X20TA
7896013558460;NOVEX AC. MEUS 300ML.
7896013544913;NOVEX CH. MEUS 300ML.
7896013568575;NOVEX CR.PEI COLAGENO300
7896013558477;NOVEX CR.PEI MEUS 300ML.
7896013569800;NOVEX CR.PEI RICINO 300ML
7896013558088;NOVEX CR.PEI SANTO 500ML
7896013567141;NOVEX CR.TRATA BABOSAO400
7896013501411;NOVEX CR.TRATA COLAGEN80
7896013567301;NOVEX CR.TRATA DIVI LI400
876120001612;NOVEX CR.TRATA GOLD210
7896013538059;NOVEX CR.TRATA GOLD400
7896013504382;NOVEX CR.TRATA HARMONI80
7896013551447;NOVEX CR.TRATA QUERA 80GR
7896013572664;NOVEX CR.TRATA RICINO210
7896013569794;NOVEX CR.TRATA RICINO400
7896013571407;NOVEX CR.TRATA SANTO210
7896013558064;NOVEX CR.TRATA SANTO400
7896013502135;NOVEX CR.TRATA SANTO80
7896013501930;NOVEX CR.TRATA SONHO80
7896013572695;NOVEX MASCA.CAP. MEUS210
7896013571353;NOVEX MASCA.CAP. MEUS400
7896013562245;NOVEX PRE-TRAT BAMBU 300
7896013572688;NOVEX TRAT.ARGAN 210GR.
7896013549543;NOVEX TRAT.BAMBU 210GR.
7896013549550;NOVEX TRAT.BAMBU 400GR.
876120001087;NOVEX TRAT.BLINDA 90G.
7896013553076;NOVEX TRAT.OLIVA 210GR.
7896013543657;NOVEX TRAT.OLIVA 400G.
7896013552758;NOVEX TRAT.QUERATINA210GR
7592601000051;NOXPIRIN 325-1,25 SOL.120
7707355056845;NOXPIRIN DIA 15GR.X12S
7707355053424;NOXPIRIN DIA 15GR.X24S
7592601302100;NOXPIRIN GOTAS PED.15ML.
7592601303237;NOXPIRIN GRIP 25B. X4TA
7592601303220;NOXPIRIN GRIP X12TA
7591248330309;NUBES PD CLAS S/F X20
048526055456;NUBY CEPILLO 2EN1 0M+
048526101863;NUBY VASO ANTIDER 9OZ.
048526926091;NUBY VASO TAP.BOQ.X3 10OZ
3499320001359;NUTRACORT 1% LOC. 120ML.
7592637001220;NUTRAMIN SOL. 8,5% 500 CC.
3515450082478;NUTRICAP CH.ANTICAIDA 150
3515450082515;NUTRICAP SUERO CAIDA X10A
016463936886;NUTRICELL COMPR. X60
7597189000028;NUTRIFARM HAIR&NAILS 30CA
7269144920312;NUVICORT-A 10MG.1VIAL 5ML
7592432018010;NYTAXIN 500MG. X6CA.BL.
7401078900118;OBBIAT 2MG-0,03MG. X21CO
8906046792416;OBCARDIS 80MG. X30TA
7597467000115;OBTURADOR CATETER PM X100
7703763250820;OCAM PROTECT 15/20 X10TA
7703763161782;OCAM PROTECT 7,5/20 X10TA
7591196002242;OCUPRED 1% SUSP.OFT. 5ML.
7591062016458;OFAFLAN 12,5MG. X6 SUPOS.
7594002082131;OFAFLAN 50MG. X10CO
7591062016472;OFAFLAN SUSP.PED. 120ML.
7591196002211;OFTERRA UNG.OFT. 7GR.
8903489000771;OGASTAN 20MG. X30CA
720524031211;OLANZAPINA LAT10MG. X14TA
7591585318794;OLMECAR 20MG. X30CO
7591585318800;OLMECAR 40MG X30CO
7591585218803;OLMECAR 40MG. X10CO
7592454891431;OLMESAR H.LS40/12,5 X10TA
7591519051841;OLMESARTAN +MK20 X30TA
7597758000312;OLMESARTAN AL20MG. X30TA
7598127001640;OLMESARTAN BM20MG. X30TA
7591585278807;OLMESARTAN GN.40MG. X30CO
7591585378798;OLMESARTAN GN20MG. X14CO
7591585278791;OLMESARTAN GN20MG. X30CO
7591585378804;OLMESARTAN GN40MG. X14CO
7592454891219;OLMESARTAN LS20MG. X10CO
7592454891226;OLMESARTAN LS40MG. X10CO
7592454003568;OLMETIQUE 20MG. X30TA
7592454003575;OLMETIQUE 40MG. X30TA
7598484001147;OMEFAR 20MG. X14CA
7597758000060;OMEFLUX 20MG. X10CA
75971182;OMEFLUX 40MG. IV. X1
7592946169635;OMEGA 3 AI1000MG. X60CA
669238000499;OMEGA 3 FISH OIL VAL 30CA
733739110411;OMEGA 3 NOW 1000MG.X45CA
787790466659;OMEGA 3+ ET1000MG. X100CA
646824234100;OMEGA 369 1000MG X100CABL
7592946169659;OMEGA 369 AI1000MG. X60CA
646824234063;OMEGA 369 NS X60CABL
646824234032;OMEGA 369 NS1000MG. X30CA
8904159412191;OMEPRAZOL ADN40MG. X1VIAL
7598127001176;OMEPRAZOL BM20MG. X30CA
675696260078;OMEPRAZOL BUKA20 X14CA
7598578000179;OMEPRAZOL DAC20MG. X20CA
7598252000075;OMEPRAZOL DIS40MG.X10VIAL
7592454163682;OMEPRAZOL ELTER 20MG.X8CA
8906005117540;OMEPRAZOL FM20MG.X10CA
7592349722758;OMEPRAZOL GC20MG. X30CA
7592349723717;OMEPRAZOL GC20MG. X7CA
7591585573810;OMEPRAZOL GN20MG. X8CA
7591585773814;OMEPRAZOL GN20MG.X30CA
7591585173881;OMEPRAZOL GN40MG. X10CA
7591196003386;OMEPRAZOL LO 20MG. X7CA
7591196006233;OMEPRAZOL LO20MG. X30CA
7591196003379;OMEPRAZOL LO40MG. X7CA
7592454001571;OMEPRAZOL LS20MG. X30CA
7703763889099;OMEPRAZOL LS40MG. X30CA
7591519001266;OMEPRAZOL MOR+MK20 X14CA
7598295000100;OMEPRAZOL RONA40 PPSI X1A
7590027000174;OMEPRAZOL SP20MG. X28CA
7707236126827;OMEPRAZOL VITA40MG. X10A
7591285000814;ONCOPLUS POLVO MANTE.400GR.
8904159415178;ONDANSETRON ADN8MG. X10TA
7594000490488;ONDANSETRON KL 8MG. X10CO
7591619150000;ONDANSETRON KL4 SOL.50ML
7591196003942;OPAT SOL.OFT. 0,1% 5CC.
7591651722302;ORALZINC MNDARINA.PVO.1S
7591619000244;ORLIDIET 120MG. X30CA
7703153020330;ORLISTAT VP120 X30CABL.
7591585114563;OROFENO 150MG. X10CO
7591243839753;OROZIM 192MG. X20CO
7592946001546;OSTEOFLEX X60CA
7591309002312;OVERSKIN 2EN1 CH.GEL280GR
7796285051501;OVUMIX 300MG. X6 OV.VAG.
7709830535876;OXACILINA VITA1G. X10A
8904187841864;OXCARBAZEPIINA VC300 10TA
8904187869141;OXCARBAZEPIINA VC600 10TA
720524031136;OXCARBAZEPINA LAT300 30TA
7591585112552;OXIDREN 150MG. X1CO
7591020007511;OXIMETAZOLINA GENCER PED.15
813333015142;OXIMETRO DE PULSO LED KX
7592782001090;OXINENT 5MG. X30TA
7591096000393;OXINORM CAPS.BLANDAS X30
7591020001519;OXOLAMINA GENCER AD.120CC.
7591020001526;OXOLAMINA GNCER PED.120CC
7707271451816;OZYNACK GEL AI C.COLOR30
7707271451953;OZYNACK GEL AI S.COLOR30
616513691644;PADS PARA OJOS AGUAC CALA
7591620010317;PALITOS CH. 18UND X30GR
805579034315;PALITOS CH. 8UNDX30GR C/U
7591620530969;PALITOS CH. WAF. 24UX15GR
7509546078885;PALMOLIVE JL CRZA/COCO390
7509546059563;PALMOLIVE JL NEUTRO B.390
7501035919129;PALMOLIVE O. CH.VI.KER400
7591251012070;PAÑAL BEBE MIBB G X20
7591251011066;PAÑAL BEBE MIBB M X10
7591251013060;PAÑAL BEBE MIBB XG X10
7591251013077;PAÑAL BEBE MIBB XG X20
7702425766068;PAÑAL HUG PANTS AS XG X25
7702425802155;PAÑAL HUGGI N.CARE P X30
7702425802148;PAÑAL HUGGI N.CARE RN X20
6923509373236;PAÑAL NUBECITA M X12
7595751000544;PAÑO ABSORBENTE IZYCLE X2
7595751000537;PAÑO MULTIUSO IZYCLEAN X3
7591885003475;PANT.SOL BIO BB.CRE.T.M60
7591519005783;PANTOPRAZOL +MK40MG. X7TA
7703153034719;PANTOPRAZOL 40MG X10TA
7597758000299;PANTOPRAZOL AL40MG. X7TA
5290945;PANTOPRAZOL AZE40 X10VIAL
5171830;PANTOPRAZOL BP40MG. X56CO
7591585370280;PANTOPRAZOL GN40MG. X10CO
720524031068;PANTOPRAZOL LAT40MG.X14TA
7703763044269;PANTOPRAZOL LS40MG. X10TA
733739108159;PAPAYA ENZIMAS NOW X180TM
7750215074299;PARACETA PORT100 GTAS10ML
7750215575819;PARACETA PORT120 JBE120ML
7750215496886;PARACETA PORTU500 X100TA
7598008000083;PARACETAMOL LAND500 100TA
7594001450948;PARAISO JBE. XS 120CC.
6224000549305;PARCHE OC.AD CURE AID 20
5080593;PAROXETINA BP20MG. X60CO
7598677000353;PAROXETINA CLEO20MG.X30TA
7592946012788;PASIFLORA AI JBE. 120ML.
7591619520254;PASIM 10MG. GOTAS 15ML.
7593090002205;PASSIFLORA FC JBE. 120ML.
01100181;PASSIFLORA PLUS FG JBE180
7594001450962;PASSIFLORA XS JBE.120ML.
7591616000988;PASTA AL AGUA DT 100GR
7592368000967;PASTA AL AGUA FSI30GR. X6
7594001451266;PASTA AL AGUA XS 100GR
7597773000359;PASTA LASSAR SALIC.BMT30G
7596139000262;PASTEZINC 50GR
7598055000203;PATALON 0.1%SOL.OFT. 5ML.
7597758001005;PATFLUX 40MG. X14TA
5050278003666;PAXIL CR 12,5MG. X30TA
5050278003567;PAXIL CR 25MG. X30TA
7591196006097;PEDIACORT SOL.PED. 60ML.
7501033962592;PEDIALY MAX 60 COCO 500ML
7501033962578;PEDIALY MAX 60 MANZ 500ML
7501033962585;PEDIALYTE 60 UVA 500ML.
705928500754;PEDIAMIST SOL.SPRAY 75ML.
8710428020185;PEDIASURE VAINILLA 220ML.
7591285000920;PEDIPLUS POLVO VAIN.400GR.
7591285000319;PEDIPLUS PVO CHOCO400GR.
7591285000326;PEDIPLUS PVO FRESA400GR.
7591285000531;PEDIPLUS PVO PED.MANTE400
7591585317025;PEGYT 150MG. X20CA
7595803000034;PEINE CONTRA PIOJOS PLAST
7593090000188;PEINE P/PIOJO MANGO GOMA
7593090000171;PEINE P/PIOJO MANGO METAL
7595863000043;PELOTA EJERCICIO 65CM ASK
75971199;PENASTIM 500-500 IV. X1
8904187888067;PENICILINA B. VC1,2 X1VIA
6921875009889;PENICILINA FAHD1.2 X50V.
6921875009896;PENICILINA FAHD2.4 X50V.
7707236123710;PENICILINA G. VITA2,4 10A
7598677000261;PENTOXIFILINA CLEO400 X30
7501384504946;PENTOXIFILINA PSI400 30TA
8904278588265;PENTOXIFILINA WC400 X30TA
020800753067;PEPTO-BISMOL SUSP. 118ML.
813333013551;PERA IRRIGADORA VAG. KX
813333013599;PERA PARA OIDOS KX 90CC.
813333013568;PERA RECTAL KX 275ML.
7591062011255;PEREBRON AD. MIEL-LIM 120
7591062011217;PEREBRON JBE.AD.FRANB120
7591062011200;PEREBRON JBE.PED.FRANB120
7591062011262;PEREBRON PED. M.LIMON 120CC
7597467000191;PERICRANEAL 19G. PM X100
7597467000207;PERICRANEAL 21G. PM X100
10813333013800;PERICRANEAL 21G. X100 KX
7597467000214;PERICRANEAL 23G. PM X100
10813333013817;PERICRANEAL 23G. X100 KX
7597467000221;PERICRANEAL 25G. PM X100
10813333014906;PERICRANEAL 25G. X100 KX
7591196007193;PERIDONT T.BUCAL 240ML.
7591196004215;PERIDONT T.BUCAL 350ML.
7593090002458;PERLAV FEMBIOPLUS INTI360
7596347793604;PEROXIDO BEN SGG5% GEL30G
7592601101154;PERTEN 1% CREMA 20GR.
7592601301813;PERTEN 1% SOL.ATO. 30ML.
7592601301806;PERTEN 1% SOL.TOP. 30ML.
7592601301820;PERTEN 1%GEL TOPICO 20GR.
7595863000296;PESAS TOB/MUÑ. 1KG ASK
6223004861697;PHARMA-KT VENDAJE 5CM.X5M
7594001564096;PHARMAMED HP1,25-455 X1
7594001563921;PHARMASTRIP X16 TIRAS
7591585114778;PHARMORAT FORTE X20CA
8906112611863;PHENYTOPRA 250MG/5ML. X1A
6951613980842;PHILIPS BAT. ALCA X5 23A
6951613980859;PHILIPS BAT. ALCA X5 27A
6951613980774;PHILIPS BAT.LITIO X5 2016
6951613980781;PHILIPS BAT.LITIO X5 2025
6951613980798;PHILIPS BAT.LITIO X5 2032
8712581679828;PHILIPS BATERIAS 9V 1PK
8712581544195;PHILIPS BATERIAS AA 2PK
8712581544225;PHILIPS BATERIAS AAA2PK
8712581544102;PHILIPS BATERIAS C 2PK
609585190726;PHILIPS BATERIAS D 2PK
3701129807385;PHOTODERM AQUAFLUIDE 40ML
3701129803707;PHOTODERM AR CR.50+ 30ML
3701129803790;PHOTODERM COMP.CLA50+ 10G
3701129803806;PHOTODERM COMP.DOR50+ 10G
3701129803554;PHOTODERM TRES CLAIR 40ML
7597189215217;PICOLIN CROMO PT200 X60
3701129800119;PIGMENTBIO C-CONC SOL15ML
3701129800072;PIGMENTBIO DIA50+ CR40ML
3701129800089;PIGMENTBIO NOC.REN CR50ML
3701129800096;PIGMENTBIO SENSI CR75ML
7591619000558;PIGRAL 75MG. X14CO
025215961731;PILA ALCALI MAXELL AA X2
025215723445;PILA ALCALI MAXELL AA X4U
7592946000082;PIÑA GRAP/CASC.SAG.AI X90
7591519008630;PINAVERIUM BRO+MK100 X20
7591519008623;PINAVERIUM BROM.+MK 50 X20
7591619520797;PINAVIX 100MG. X30CO
7591818111055;PINVEX SOL.TOP.BUCAL 10ML
7594000850084;PIPERAZINA BQ500MG.120ML.
7598484000515;PIPERZAN JARABE 120ML.
7592710000799;PIRA-GINKGO BILOBA HP X60
7592454172073;PIROXICAM LS20MG. X10CA
606889002366;PITO URINARIO CLI DE PLAS
7401078900033;PLANIFERT 2-0.03MGX21 CO
7750215021415;PLATSIDERM 1%-0.6% CR. 50
7592601200413;PLEXAMIN JBE. 120ML.
7591619518367;PLIDAN COMP.AMP. 1DOSIS
7591619517940;PLIDAN SOL.GOTAS 20ML.
7795368055153;POENBIOTIC SUSP.OFT. 5CC.
7795368001761;POENKERAT 0,5%SOL.OFT.5ML
7795368001792;POENTOBRAL PLUS S.OFT. 5CC.
7592348227025;POLANTAC X10TA
7592348227001;POLANTAC X20TA
7592348227018;POLANTAC X30TA
7592348227506;POLIFIX POLVO 22GR.
7592348227513;POLIFIX POLVO 56GR.
7591616001916;POLVOS DE TALCO M BF200GR
7591616002036;POLVOS DE TALCO ME BF90GR
7594001451341;POMADA ARNICA XS 30ML
7594001451396;POMADA AZUFRE XS 10% 60GR
7594001451419;POMADA AZUFRE XS 5% 60GR
112222002257;POMADA CEROX A.PAÑAL.60GR
7595803000041;PORTA PASTILLAS DIARIO
7595803000058;PORTA PASTILLAS SEMANAL
8906112610415;PRAGERMINA SOL. 5ML.X5
8906112611559;PRAIMI-CILA 1GR. X1VIAL
8906102524814;PRAMICOL 10MG/2ML. X1A
4193181;PRAVASTATINA BP20MG X60CO
7591955000663;PRAXONA 150MG. X10CO
7591955000670;PRAXONA 150MG. X24CO
8906112610538;PRAZOLID 600MG. X10TA
7597285000410;PRAZOMEDC 20MG.10B. X10CA
7730979090308;PREBICTAL 150MG. X14CA
7730979090285;PREBICTAL 75MG. X14CA
745687143342;PREDET 5MG. X30TA
7406076101895;PREDNABENE 15MG.SO.ORAL60
7730698001951;PREDNISOLIN 3MG. SOL.50ML
7598176000175;PREDNISOLONA 5MGX30TAB
7598127001206;PREDNISOLONA BM5MG. X30TA
7598252000778;PREDNISOLONA DIS1% OFT5ML
7591196006493;PREDNISOLONA LO1% OFT5ML
8436609071332;PREDNISOLONA MEF5 X10TA
7591519001044;PREDNISONA +MK50MG. X10TA
7591519001037;PREDNISONA +MK5MG. X10TA
7591519050806;PREDNISONA +MK5MG. X30TA
7468999181880;PREDNISONA ALFA5MG.X100TA
7501384546816;PREDNISONA CCM 5MG.X20TA
7591020003193;PREDNISONA GENCER 5X10
7591020007474;PREDNISONA GENCER50 X10TA
7750215007433;PREDNISONA PORT5 SOL.60ML
7750215003770;PREDNISONA PORT5 X100TA
7750215029381;PREDNISONA PORTU50 X10TA
7590027002635;PREDNISONA SP5MG. X10CO
7750778000087;PREDSO 1% SUSP.OFT. 5ML.
7468318319567;PREFAXIA PLUS75/0,75 30TA
756029628250;PREGABALINA LAT75MG. 14CA
8906082151543;PREGABALINA PM150 X30CA
7599112000099;PREGATAN 75MG. X30CA
7591020081009;PRELIVAL 150MG. X20CA
7591020080996;PRELIVAL 75MG. X20CA
7591818716830;PRENACOF SUS. OF X5ML
8852961006131;PRESERV CLIMAX 6 SEN X3
8852961006117;PRESERV CLIMAX AROS X3
8852961008661;PRESERV CLIMAX BANANA X3
8852961006179;PRESERV CLIMAX FRESA X3
8852961010848;PRESERV CLIMAX MASTER X3
8852961006148;PRESERV CLIMAX MAXIMA X3
8852961006155;PRESERV CLIMAX MENTA X3
8852961006162;PRESERV CLIMAX PUNTOS X3
8852961007800;PRESERV CLIMAX SENS X3
6922954822146;PRESERV MZONE ANA X4
6922954822115;PRESERV MZONE NAT X4
6922954822153;PRESERV MZONE RET X4
6922954822184;PRESERV MZONE ULTRASEN X4
7502214982576;PRESERV PRUD EXT FUERT X3
7502214985195;PRESERV PRUD NEON X3
7502214982439;PRESERV PRUD RETARD X3
7502214982415;PRESERV PRUD SENS X3
7502214985713;PRESERV PRUD UNIQ X3
742033994634;PRESERV SENSE CLAS X3
723592773397;PRESERV SENSE EXTRA G. X3
723592773434;PRESERV SENSE LI.LATEX X3
742033994672;PRESERV SENSE TEXT X3
742033994658;PRESERV SENSE ULT DELG X3
6922954822160;PRESERVATIVO LATEX-HOT X4
6922954822139;PRESERVATIVO MZONE ACA.X4
6922954822177;PRESERVATIVO MZONE SAB X4
6922954822122;PRESERVATIVO MZONE TEX.X4
7591619520513;PRESIDERM 2% UNG.TOP.15GR
7401078900194;PREVEGINAT 75MCG. X28CO
7592349001549;PREVERAL DEXTROMET. 120ML
7599112000310;PREVIR-EM 300/200 30TA
8904306503239;PRIDACERIN 50MG. X30TA
7591005005112;PRIDE NARANJA AER.360ML.
7591005004023;PRIDE NATURAL AER.360ML.
8904306503192;PRIFERT 50MG. X10TA
8904306502256;PRIFIXIM 400MG. 10B.X10TA
8904306502324;PRIGABA 150MG. 10B.X10TA
8904306502331;PRISMAROX 20MG. X100TA
8904306503970;PRISOLONE 3MG. JBE 60ML
8904306503901;PRISTAN 150MG. X10TA
8904306503918;PRISTAN 300MG. X10TA
787790464952;PROBIOTICS ET X30CA
7709031877546;PROCILUS D2 UVA X10S
7796285271886;PROGEST 200MG. X30CA.BL.
7598677000117;PROGESTERONA CLEO200 30TA
7591285000630;PROKAL CHOCOLATE L-C 400GR.
7591285000661;PROKAL DIAB.FIBRA L-C 400GR
7591285000654;PROKAL FRESA L-C 400GR.
7591285000647;PROKAL MANTECADO L-C 400GR.
7591285000616;PROKAL SE MANTE L-C 400GR.
7591519000528;PROKIDS 1GR. PVO. X30SOB.
7709137132242;PROLARDII 1.3GR. X10SOB.
7592349723489;PROMEDINA JBE. 120 CC.
7593090002595;PROPISINA 10-125MG.X10 CO
7591285000821;PROPLUS S POLVO MANTE.300GR
7502245840425;PROPOFOL VITA200/20ML.X5A
7597134000073;PROPOLEOS ABE SOL. 30ML
7591243843101;PROPRANOLOL 40MG. X20TA
7594001100171;PROPRANOLOL PX 40MG.X20CO
7599112000273;PROSILOD 8MG. X30CA
7591955001462;PROSOLVIT GOTAS 15 CC.
4104480705113;PROSPAN JBE. 100CC.
7592307001451;PROSTALIFE CAPS. X30
646824223067;PROSTANAT NS540MG. X60CA
646824223036;PROSTANAT PLUS NS540.30CA
7592710004100;PROSTAPLANT 500MG. X30CA
7592710000805;PROSTAPLANT HP500 X60CA
7592710005022;PROSTAROL 500MG. X60CA
7593533003530;PROSTAX SOL. 30ML.
7592430000680;PROSTINAT X60CA
7591248330408;PROT DIARIO NUBES X40
7591635910244;PROT LAB.CEREZA NEVADA4GR
7591635910275;PROT LAB.COCO NEVADA4GR
7591635910268;PROT LAB.MNZANA NEVADA4GR
7707233051191;PROTEC SENOS CORCHITO X2
7591353701391;PROTECT FRIEND MZNLLA X40
7591415011772;PROTECTO LAB. CACAO 4.2GR
6973090560058;PROTECTOR D.LADY FREEX20
7598084000915;PROTECTOR S.AE.C.IN.195ML
7598084000946;PROTECTOR SO.F.T.MED.50GR
7500435125840;PROTECTORES DIA. ALW X40U
617748376320;PROTEINA SAB CHOCO. 453GR
714439705480;PROTEINA SAB VAIN. 453GR
7702010420337;PROTEX AVENA 110GR.
7702010420344;PROTEX FRESH 110GR.
7702010420320;PROTEX JL MANOS ALOE 221
7702010420313;PROTEX JL MANOS AVENA 221
099176922650;PROTEX MEN SPORT 110GR.X3
7591955001486;PROTOSULFIL 1% CR. 30GR.
7591062010814;PROVICAR 1GR.S.ORAL.180ML
7594001100164;PROVIM GRAGEAS X20
7591585119773;PROXIME 750MG. X5CO
7502214983573;PRUDENCE CARIBBEAN MIX X5
7502214980015;PRUDENCE CLASICO X3
7502214982811;PRUDENCE SAB.AROMA MIX X5
7591285000845;PULMOGAMMA POLVO VAIN.400GR
7591585117199;PULMOLET SUSP. P.NEB.15CC
854688003286;PURE MANZA MAH 90GR.
854688003293;PURE MANZA-BANA MAH 90GR.
854688003330;PURE MANZA-MNGO MAH 90GR.
854688003309;PURE MANZA-PERA MAH 90GR.
7795320051261;QLAIRA X28CO
5600360013761;QUAZTEN 100MG. PPSO 60ML.
5600360013754;QUAZTEN 400MG. X8CO
7707355052588;QUERCETOL 500MG. X10TA
8906082151185;QUETIAPINA FM100MG. X10TA
8906082151567;QUETIAPINA PM100MG.X30TA
7501384546205;QUETIAPINA PSI25MG.X30TA
7590027002673;QUETIAPINA SP25MG. X30CO
7730979096027;QUETIAZIC 100MG. X30CO
7730979096041;QUETIAZIC 25MG. X30CO
7591020009218;QUETIVAL 100MG. X30TA
7592946000099;QUINCHONCHO AI300MG.X90CA
7592710000829;QUINCHONCHO HP CAPS. X60
7592710004117;QUINCHONCHO HP300 X30CA
7592430000161;QUINCHONCHO NP X60CA
7591196002273;QUINOCORT SUSP.OFT. 5CC.
7591196000439;QUINOFTAL 0,3%SO.OFT.5ML.
7591196003416;QUINOMAX 0,50% S.OFT. 5ML
7591196006288;QUINOTIC 0,30%S.OTICA 4ML
7591196000637;QUINOTIC HC OTICA 5ML.
7592946012801;RABANO YODADO AI JBE120ML
7591616000803;RABANO YODADO JBE BF120ML
7591005677791;RAID ELEC APARATO
7591005677807;RAID ELEC PAST. X12REP
7591005006522;RAID LIQ.45N 32,9ML.REP
7591005006515;RAID LIQ.45N UNIDAD ELEC.
7591005004382;RAID MAX AER. 360ML.
7591005677739;RAID ZANCUDO MOSCA AER360
7591619520537;RAMIPRES 5MG. X30CO
6930169708124;RANITIDINA BM50MG. X10A
7598869002035;RANITIDINA NIO150 X10TA
7707236127305;RANITIDINA VITA50MG. X10A
7599112000303;RASALIT 1MG. X30TA
048526006724;RASC ENC NUBYFRUTABASE+3M
7702113037104;RECAMIER BLOQ.CR.50 150ML
7702113033441;RECAMIER BLOQ.CR.70 250ML
7702113033489;RECAMIER CR.BRONC.4 250ML
7702113033502;RECAMIER LO.BRONC.8 250ML
17596466000130;RECOLEC HECES PRIMA X100
17596466000147;RECOLEC ORINA PRIMA X100
7595651000057;RECOLECTO H. HMD X250UND
7595651000071;RECOLECTOR O. HMD X100UND
10813333013930;RECOLECTOR ORINA PED100KX
7750215009635;REDOZINC 1000/10 10 X10CO
7591818116067;REDUBEN 100MG. X10TA
7592637397149;REDUGRAS 500MG. X30CA
7591651722937;REFLUXYL SUSP.ORAL 120ML.
7591821903739;REGULIP 10MG. X30TA
7592637398535;REHIDROSOL FRAMBUES 600ML
7592637398528;REHIDROSOL MANZANA 600ML.
7592637398443;REHIDROSOL UVA 600ML.
7592637000179;REHIDROSOL ZN45 UVA 600
7592637000223;REHIDROSOL ZN60 MNZNA.600
7891800398939;RELA ADH.MIC.HA1,2X10BLA
7891800399004;RELA ADH.MIC.HA10X4,5BEI
7891800665086;RELA ADH.MIC.HA2,5X10BEI
7891800664546;RELA ADH.MIC.HA2,5X10BLA
7891800664508;RELA ADH.MIC.HA2,5X4,5BLA
7891800665093;RELA ADH.MIC.HA5X10BEI
7891800664553;RELA ADH.MIC.HA5X10BLA
7891800664515;RELA ADH.MIC.HA5X4,5BLA
7891800393132;RELA ADH.TRANSP.HA2,5X4,5
7891800393125;RELA ADH.TRANSP.HA5X4,5
7891800398861;RELA TELA ADH.5X4,5BEIG
7891800398854;RELA TELA ADH.PRE-CORTADA
7891800399073;RELA TELA HA 10X4,5BLAN
788070698623;RELNEX 5MG. X30CO
7591585413581;REMINAL 20MG. X30CO
7591585315809;REMINALET 20/12,5 X30CO
8904159613673;RENANGIO 80MG. X10TA
7596548000655;REPE INS AER.DERNI 200
7596548000679;REPE INS AER.DERNI200BABY
7596548000648;REPE INS LOC.DERNI 200
6973277407091;REPEL LIQ.MOSQ. RE 45ML.
6973277407107;REPEL LIQ.MOSQ.BEBE RE 45
6973277407084;REPEL LIQ.MOSQ.RE 45+VAPO
6973277407114;REPEL M.I LIMON RE AER400
8699525526410;RESPIRO 25/250MCG INHX120
7591970321;RESTAURAFLOR SO X12S 10ML
646824254061;REUMANAT N.S 500MG X60CA
7598055000500;REVERSAIR 4 4MG. X10TA
7598055000517;REVERSAIR 5 5MG. X10TA
78004498;REXONA D.BAMBOO BAR50
78924345;REXONA D.BAMBOO BOL50
75058838;REXONA D.INVISI BAR50
75058852;REXONA D.INVISI BOL50
78929395;REXONA D.XTRA COOL BOL50
7591016202531;RICA CHICHA 400GR.
7594000491799;RIDAL 1MG. SOL.ORAL 20ML.
7594000490617;RIDAL 2MG. X20CO
7594000490624;RIDAL 3MG. X20CO
7591585119049;RIFAMIX 200MG. X12CO
7591585119032;RIFAMIX 550MG. X10CO
7591821802322;RINARIS 5MG-60MG. X10TA
7468999188070;RINGER LACTATO ALFA 500ML
7597285000076;RINGER LACTATO IPS 500ML.
7592710001116;RIÑOCARE HP 460MG. X60CA
7592710005206;RIÑOHEPATOL 500MG. X60CA
7591821901377;RINOLAST D SUSP. 120CC.
7591196000682;RINOMAX SOL. NASAL 15ML.
7591243845105;RINOT 325/32/4 X12CA
7591619520841;RISPERID 1MG. GOTAS 20ML.
7591619518572;RISPERID 3MG. X30CO
7591519009255;RISPERIDONA +MK2MG. X20TA
8908020242535;RISPERIDONA FM1MG. X20TA
8908020242542;RISPERIDONA FM2MG. X20TA
7861148022612;RITROMI 125MG. SUSP.60ML.
7861148022629;RITROMI 250MG. SUSP.60ML.
7861148022636;RITROMI 500MG. X10TA
7598252101703;RIVAROXABAN DIS15 X30TA
7598252101697;RIVAROXABAN DIS20 X30TA
7590027002727;RIVAROXABAN SP10MG. X30CO
7590027002925;RIVAROXABAN SP15MG. X30CO
7703763638208;RIXIGAL 100MG.PPSO 100ML.
7703763306640;RIXIGAL 400MG. X6TA
7703763069248;RIXIGAL 550MG. X14TA
7592236002086;ROBIMEN JARABE 120ML.
7592806121063;ROCARNIN SOL.ORAL 120ML.
7592806121049;ROCARNIN SOL.ORAL 180ML.
813333012615;RODILLERA ELAS.ALMOH G KX
813333012608;RODILLERA ELAS.ALMOH M KX
813333012592;RODILLERA ELAS.ALMOH S KX
813333011588;RODILLERA ELAST. M KX
813333011571;RODILLERA ELAST. S KX
7592194004962;RODILLERA ESTA.AJUST. M KX
7592194002463;RODILLERA ESTA.AJUST. S KX
813333012738;RODILLERA NEO BISAGRA L KX
813333012714;RODILLERA NEO BISAGRA S KX
