codigo;codbarras;descrip;exisMerida;exisCaracas;exisOriente;marca;Precio;Oferta;Grupo;Vence;Principio;Escala;DescXEscala;Bonifica;CantBonifica
85626;7591519317268;ETORICOXIB 90MG X 10 TAB CALOX;23;96;86;CALOX;241.55;241.55;MEDICAMENTOS;2026-02-25;ETORICOXIB;0.00;0.00;0.000;0.000
3014152;7598981001152;ETORICOXIB 90MG X 7 TAB;782;808;816;ZENITH HEALTH;86.98;86.98;MEDICAMENTOS;2025-09-25;ETORICOXIB;0.00;0.00;0.000;0.000
072020;720524031020;ETORICOXIB 90MG X 7 TAB LATTAN M;0;0;141;LATTAN;81.27;81.27;MEDICAMENTOS;NULL;ETORICOXIB;0.00;0.00;0.000;0.000
260422;7591651001452;ETOROCZIA 60MG TAB RECUBIERTAS ZUOZ;21;47;113;ETOROCZIA;87.23;87.23;MEDICAMENTOS;2024-12-25;ETORICOXIB;0.00;0.00;0.000;0.000
15748;7591519317817;ETOXIA 90MG X 10 TAB CALOX;91;127;72;CALOX;267.03;267.03;MEDICAMENTOS;2026-02-25;ETORICOXIB;0.00;0.00;0.000;0.000
57985;7592946150633;EUCAMIEL JBE 120ML ARCO IRIS;16;41;17;ARCO IRIS;157.17;157.17;PATENTADOS NATURALES;2026-02-25;MIEL + EUCALIPTO;0.00;0.00;0.000;0.000
102048;7591619000497;EUKENE 20 MG X 30 COMP REC ROWE;183;37;40;MEGALABS;270.90;270.90;MEDICAMENTOS;2025-03-25;OLMESARTAN ;0.00;0.00;0.000;0.000
104288;7591619000732;EUKENE HCT  20 mg-25 mg X 30 Comp Rec. KLINOS;23;1;22;KLINOS;348.30;348.30;MEDICAMENTOS;2024-09-25;OLMESARTAN HIDROCLORITAZIDA;0.00;0.00;0.000;0.000
702023;7591619000503;EUKENE HCT 20MG/12,5MG X 30 COMP MEGALAB;0;0;3;MEGALABS;341.85;341.85;MEDICAMENTOS;NULL;OLMESARTAN HIDROCLORITAZIDA;0.00;0.00;0.000;0.000
104264;7591619000527;EUKENE HCT 40 MG - 25 MG X 30 COMP REC. KLINO;1;17;21;KLINOS;516.00;516.00;MEDICAMENTOS;2024-10-25;OLMESARTAN HIDROCLORITAZIDA;0.00;0.00;0.000;0.000
22212;7591818113028;EUSILEN 4MG / 2ML SOL INY X 1 COFASA;173;92;63;COFASA;107.26;107.26;INYECTABLES;2026-08-25;TIOCOLCHICOSIDO ;0.00;0.00;0.000;0.000
22216;7591818222164;EUSILEN 4MG X 15 TABLETAS COFASA;1;1;0;COFASA;121.94;121.94;MEDICAMENTOS;2028-08-25;TIOCOLCHICOSIDO ;0.00;0.00;0.000;0.000
22213-1;7591818113066;EUSILEN 4MG/2ML SOL INY X 2 AMP COFASA;204;74;82;COFASA;181.28;181.28;INYECTABLES;2026-08-25;TIOCOLCHICOSIDO ;0.00;0.00;0.000;0.000
173106;7591818000274;EUSILEN DUAL 600MG/4MG X 10 TAB COFASA;28;135;0;COFASA;155.82;155.82;MEDICAMENTOS;2026-08-25;IBUPROFENO - TIOCOLCHIC?SIDO ;0.00;0.00;0.000;0.000
22210;7591818116005;EUSILEN TABLETAS X 8  COFASA;81;15;0;COFASA;78.11;78.11;MEDICAMENTOS;2028-10-25;TIOCOLCHICOSIDO ;0.00;0.00;0.000;0.000
9150087;7501298234809;EUTIROX 25 MG X 50 TAB MERCK;0;94;0;MERCK;343.78;343.78;MEDICAMENTOS;NULL;LEVOTIROXINA;0.00;0.00;0.000;0.000
9150088;7501298234908;EUTIROX 50 MG X 50 TAB MERCK;0;78;0;MERCK;502.45;502.45;MEDICAMENTOS;NULL;LEVOTIROXINA;0.00;0.00;0.000;0.000
907505;733739017505;EVENING PRIMROSE 500mg 100SGELS NOW;0;3;4;NOW;498.07;498.07;MEDICAMENTOS;NULL;ACEITE DE SEMILLAS DE ONAGRA;0.00;0.00;0.000;0.000
770553;7707355050553;EXANIA (CLOBETAZOL) 0.05% EMULSION 60ML MEYER;0;56;0;SIEGFRIED;474.68;474.68;MEDICAMENTOS;NULL;CLOBETASOL PROPIONATO (0,05%);0.00;0.00;0.000;0.000
04;7593862000040;EXFOLIANTE FACIL TODO TIPO DE CUTIS BASTT;87;88;0;BASTT;142.67;142.67;MISCELANEOS;2025-03-25;D-PANTENOL (5%);0.00;0.00;0.000;0.000
606050;7593090001840;EXOVIS DUO 400MG/57MG/5ML  X 50ML FC PHARMA;226;210;85;FC PHARMA;328.15;328.15;MEDICAMENTOS;2025-12-25;AMOXICILINA -ACIDO CLAVULANICO ;0.00;0.00;0.000;0.000
985533;7593090001253;EXOVIS DUO 875MG/125MG X14 TAB;2;0;11;FC PHARMA;370.28;370.28;MEDICAMENTOS;2025-05-25;AMOXICILINA -ACIDO CLAVULANICO ;0.00;0.00;0.000;0.000
146004;7592454003544;EZETIMIBA-SIMVASTATINA10-20MG X 30TAB LA SANT;0;4;21;LA SANTE;245.19;245.19;MEDICAMENTOS;NULL;EZETIMIBA -SIMVASTATINA;0.00;0.00;0.000;0.000
125011;7598176001172;EZETIX (ETORICOXIB) 120MG X 10 TABLETAS ANGEL;24;22;0;ANGELUS;170.83;170.83;MEDICAMENTOS;2026-11-25;ETORICOXIB;0.00;0.00;0.000;0.000
125003;7598176000458;EZETIX (ETORICOXIB) 60MG X 10 TAB ANGELUS;197;1;0;ANGELUS;111.07;111.07;MEDICAMENTOS;2026-07-25;ETORICOXIB;0.00;0.00;0.000;0.000
578427;8904306503277;FAMOTIDINA 40 MG (ULCIFAM) X 10 TAB PRISM;32;45;38;PRISM;54.66;54.66;MEDICAMENTOS;2025-05-01;FAMOTIDINA;0.00;0.00;0.000;0.000
02009;7594001100492;FAMULCER 40MG X 10 TAB PLUSANDEX;45;22;6;PLUSANDEX;46.96;46.96;MEDICAMENTOS;2025-02-25;FAMOTIDINA;0.00;0.00;0.000;0.000
57012;7591619520377;FARBICIL CREMA 1% X 15 G MEDIHEALTH;44;0;15;MEDIHEALTH;212.85;212.85;MEDICAMENTOS;2024-05-25;TERBINAFINA ;0.00;0.00;0.000;0.000
90089;7591619520384;FARBICIL LOCION 1% X 30ML MEDIHEALTH;50;12;39;MEDIHEALTH;277.35;277.35;MEDICAMENTOS;2025-05-25;TERBINAFINA ;0.00;0.00;0.000;0.000
1040313;7591619001128;FARINIL 200MG COMP REC X 30 MEGALABS;111;0;0;MEGALABS;670.79;670.79;MEDICAMENTOS;2026-07-25;RIFAXIMINA ;0.00;0.00;0.000;0.000
90129;7591821901292;FARMACAINA 5% POMADA X 35 G FARMA;4;0;29;FARMA;372.81;372.81;MEDICAMENTOS;2026-11-25;LIDOCAINA;0.00;0.00;0.000;0.000
820012;7592803001290;FAZOL 500 MG SUSP FCO 15ML DOLLDER;24;76;43;DOLLDER;136.74;136.74;MEDICAMENTOS;2025-10-25;SECNIDAZOL ;0.00;0.00;0.000;0.000
08409;7591619519081;FEBRATIC SUSP X 120ML  ROEMMERS;397;255;213;ROEMMERS;270.90;270.90;MEDICAMENTOS;2025-04-25;DICLOFENAC POTASICO ;0.00;0.00;0.000;0.000
203011;7592616204017;FEBRILIX 120MG/5ML SOL ORAL KIMICEG;172;135;0;KIMICEG;91.36;91.36;MEDICAMENTOS;2026-05-25;ACETAMINOFEN;0.00;0.00;0.000;0.000
198011;7592616203010;FEBRILIX 500MG X 20 TAB  KIMICEG;55;31;0;KIMICEG;46.01;46.01;MEDICAMENTOS;2025-10-25;ACETAMINOFEN;0.00;0.00;0.000;0.000
13557604;7592616576046;FEBRILIX GRIP 500MG-2MLX 10 TAB KIMICEG;89;0;0;KIMICEG;55.55;55.55;MEDICAMENTOS;2025-07-25;ACETAMINOFEN;0.00;0.00;0.000;0.000
89620;7591619519210;FEBRIP 650MG X 14 COMP (ACETAMINOFEN) KLINOS;1274;0;5;KLINOS;45.15;45.15;MEDICAMENTOS;2027-01-25;ACETAMINOFEN;0.00;0.00;0.000;0.000
89621;7591619000640;FEBRIP 650MG X 7 COMP (ACETAMINOFEN) KLINOS;381;117;126;KLINOS;33.54;33.54;MEDICAMENTOS;2027-01-25;ACETAMINOFEN;0.00;0.00;0.000;0.000
7591619;7591619000787;FEBRIP SOLUCIÓN 180MG/5ML X 60ML  KLINOS;1088;1060;256;KLINOS;56.76;56.76;MEDICAMENTOS;2025-10-25;ACETAMINOFEN;0.00;0.00;0.000;0.000
81760;7591243817607;FEM DUCHA VAGINAL FCO 135 ML C/CA7NULA BIOTEC;79;85;29;BIOTECH;129.00;129.00;MEDICAMENTOS;2026-08-25;ACIDO ACETICO ;0.00;0.00;0.000;0.000
21222;7591585212214;FEMADONNA 40MG X 20 COMP REC LETI;0;0;1;LETI;317.25;317.25;MEDICAMENTOS;2024-10-25;FITOESTROGENO;0.00;0.00;0.000;0.000
85963;7592307001444;FEMIVITAL CAP X 30 JERICO;0;128;67;JERICO;379.26;379.26;MEDICAMENTOS;NULL;VITAMINAS+MINERALES;0.00;0.00;0.000;0.000
723760;7592349723762;FEMIZOL 750MG/ 200MG X 7 OVU VARGAS;251;204;24;VARGAS;318.58;318.58;MEDICAMENTOS;2025-09-25;METRONIDAZOL -MICONAZOL;0.00;0.00;0.000;0.000
80100;7591821801004;FEMMEXULTRA 200/30mg TAB X 10 FARMA;104;68;43;FARMA;98.04;98.04;MEDICAMENTOS;2027-01-25;CAFEINA - IBUPROFENO;0.00;0.00;0.000;0.000
6241;7598252000624;FENOBARBITAL 100 MG CAJA X 30 TAB  DISTRILAB;152;0;387;DISTRILAB;204.75;204.75;PSICOTROPICOS;2026-07-25;FENOBARBITAL;0.00;0.00;0.000;0.000
7022024;7707346470162;FENTRADOL 120X10 TAB (FEXOFENADINA) MEGALABS;0;0;762;MEGALABS;103.20;103.20;MEDICAMENTOS;NULL;FEXOFENADINA ;0.00;0.00;0.000;0.000
97897;7594000850206;FERCOR   TAB X 30 BIOQUIMICA;164;183;52;BIOQUIMICA;153.19;153.19;MEDICAMENTOS;2025-10-25;HIERR+VITB12+VITC;0.00;0.00;0.000;0.000
113048;7591955001257;FERGANIC 40 MG CAP X 24 ROWE;110;0;31;KLINOS;438.60;438.60;MEDICAMENTOS;2026-08-25;HIERRO ;0.00;0.00;0.000;0.000
1132048;7591955002421;FERGANIC 40 MG X 14 CAPS ROWE;124;115;60;KLINOS;273.48;273.48;MEDICAMENTOS;2025-10-25;HIERRO ;0.00;0.00;0.000;0.000
57001;7591955003077;FERGANIC FOLIC GOTAS PED  X 30 ML ROWE;90;0;60;KLINOS;343.14;343.14;MEDICAMENTOS;2025-05-25;HIERRO - ACIDO FOLICO;0.00;0.00;0.000;0.000
94845;7591955002803;FERGANIC FOLIC JBE X 120 ML ROWE;264;160;292;KLINOS;477.30;477.30;MEDICAMENTOS;2025-05-25;HIERRO - ACIDO FOLICO;0.00;0.00;0.000;0.000
24516;7591955002797;FERGANIC FOLIC MAST X 20 COMP ROWE;109;0;91;KLINOS;348.30;348.30;MEDICAMENTOS;2027-02-25;HIERRO - ACIDO FOLICO;0.00;0.00;0.000;0.000
25450;7591955003053;FERGANIC FOLIC MAST X 30 COMP ROWE;441;0;107;KLINOS;439.89;439.89;MEDICAMENTOS;2028-01-25;HIERRO - ACIDO FOLICO;0.00;0.00;0.000;0.000
11349;7591955001271;FERGANIC GOTAS PED  X 15 ML ROWE;64;0;81;KLINOS;277.35;277.35;MEDICAMENTOS;2025-03-25;HIERRO ;0.00;0.00;0.000;0.000
113050;7591955001264;FERGANIC JBE X 120 ML ROWE;0;48;17;KLINOS;367.65;367.65;MEDICAMENTOS;2025-02-25;HIERRO ;0.00;0.00;0.000;0.000
1121078;7795345121062;FERRINEX 100MG/5ML X 1 AMP ROWE;333;443;118;ROEMMERS;773.99;773.99;INYECTABLES;2026-03-25;HIERRO ;0.00;0.00;0.000;0.000
94862;7592601200147;FERROCE JBE X 120ML MEYER;270;23;24;MEYER;218.21;218.21;MEDICAMENTOS;2025-06-25;HIERRO -COMPLEJO B ;0.00;0.00;0.000;0.000
95896;7592601200161;FERROCE TAB X 30  MEYER;799;682;214;MEYER;364.96;364.96;MEDICAMENTOS;2025-11-25;HIERRO -ACIDO FOLICO-VIT C;0.00;0.00;0.000;0.000
96587-1;7591519317572;FESTAL DISP X  25 BLISTER CALOX;10;0;0;CALOX;1177.77;1177.77;MEDICAMENTOS;2025-11-25;ENZIMAS PANCREATICAS;0.00;0.00;0.000;0.000
14010;7591519317428;FESTAL X 10 GRAGEAS  CALOX;497;498;64;CALOX;165.14;165.14;MEDICAMENTOS;2025-11-25;ENZIMAS PANCREATICAS;0.00;0.00;0.000;0.000
14011;7591519317435;FESTAL X 20 GRAGEAS  CALOX;295;231;77;CALOX;266.09;266.09;MEDICAMENTOS;2025-11-25;ENZIMAS PANCREATICAS;0.00;0.00;0.000;0.000
49914019;7591519000573;FESTAL X 50 GRAGEAS  CALOX;83;76;102;CALOX;563.66;563.66;MEDICAMENTOS;2025-11-25;ENZIMAS PANCREATICAS;0.00;0.00;0.000;0.000
12101;7591519007688;FEXOFENADINA 120mg x 10 TAB REC CALOX;200;247;125;CALOX;152.12;152.12;MEDICAMENTOS;2025-11-25;FEXOFENADINA ;0.00;0.00;0.000;0.000
699248;7592616576992;FEXOFENADINA CLORH 120 MG X 10 TAB KIMICEG;2;0;0;KIMICEG;33.32;33.32;MEDICAMENTOS;2024-08-25;FEXOFENADINA ;0.00;0.00;0.000;0.000
059737;8906069872492;FINASTERIDA 5MG x 10 TAB KMPLUS;47;157;0;KMPLUS;99.28;99.28;MEDICAMENTOS;2025-05-25;FINASTERIDA;0.00;0.00;0.000;0.000
578428;8904306503284;FINASTERIDE 5MG (GROWPECIA) X 30 TAB PRISM;101;39;2;PRISM;163.93;163.93;MEDICAMENTOS;2025-05-01;FINASTERIDA;0.00;0.00;0.000;0.000
5401009;7591519317794;FINASTERIDE 5MG x 10 TAB CALOX;215;105;105;CALOX;90.31;90.31;MEDICAMENTOS;2026-02-25;FINASTERIDA;0.00;0.00;0.000;0.000
759274;7598176000274;FINASTERIDE 5MG x 30 TAB ANGELUS;0;19;9;ANGELUS;179.30;179.30;MEDICAMENTOS;NULL;FINASTERIDA;0.00;0.00;0.000;0.000
54010;7591519050820;FINASTERIDE 5MG x 30 TAB CALOX;143;307;212;CALOX;148.62;126.33;MEDICAMENTOS;2026-11-25;FINASTERIDA;1.00;15.00;0.000;0.000
10956;7591196002198;FISIOLIN SOL NASAL X 15ML OFTALMI;711;319;129;OFTALMI;156.15;156.15;MEDICAMENTOS;2026-10-25;SOLUCION SALINA NASAL;0.00;0.00;0.000;0.000
298571;7591196001726;FISIOLIN SOL NEBULIZADOR 260 DOSIS OFTALMI;181;50;201;OFTALMI;220.94;220.94;MEDICAMENTOS;2026-07-25;SOLUCION FISIOLOGICA;0.00;0.00;0.000;0.000
90429;7591821904293;FITEX 20mg TAB REC X 1 FARMA;274;189;520;FARMA;32.15;32.15;MEDICAMENTOS;2025-11-25;TADALAFILO;0.00;0.00;0.000;0.000
90430;7591821904309;FITEX 20mg TAB REC X 2 FARMA;48;134;119;FARMA;65.79;65.79;MEDICAMENTOS;2024-10-25;TADALAFILO;0.00;0.00;0.000;0.000
90432;7591821904323;FITEX 5MG TAB REC X 10 FARMA;0;0;415;FARMA;92.88;92.88;MEDICAMENTOS;NULL;TADALAFILO;0.00;0.00;0.000;0.000
50908;7598252000808;FITOMENADI. VITAMINA K 10MG/ML X 3 AMP DSITRI;0;15;0;DISTRILAB;59.48;59.48;INYECTABLES;NULL;FITOMENADIONA (10 mg / ml);0.00;0.00;0.000;0.000
230218;736372230218;FITOMENADIONA VIT K1 10MG/1ML IM/IVX 10 GLOBA;42;15;12;GLOBAL MEDIC;238.00;221.34;INYECTABLES;2024-10-25;VITAMINA K;1.00;7.00;0.000;0.000
05308;7592806131031;FLAVOL 300 MG X 20 TAB RONAVA;0;0;11;RONAVA;242.52;242.52;MEDICAMENTOS;NULL;TROXERUTINA;0.00;0.00;0.000;0.000
48300;7598813000483;FLAVOXATO 200 MG X 10 TAB MM;0;0;13;KWALITY PHARMACEUTICAL INDIA;105.78;105.78;MEDICAMENTOS;NULL;FLAVOXATO;0.00;0.00;0.000;0.000
30142692;759981002692;FLAVOXATO 200 MG X 20 TAB VITALPHARMA;17;220;155;UNILINK PHARMA;122.25;122.25;MEDICAMENTOS;2026-06-25;FLAVOXATO;0.00;0.00;0.000;0.000
19501;7591519009330;FLAVOXATO 200mg x 10TAB. CALOX;155;2;97;CALOX;179.10;179.10;MEDICAMENTOS;2025-11-25;FLAVOXATO;0.00;0.00;0.000;0.000
27018;7591585270184;FLAVOXATO 200MG X 10TAB. LETI;8;63;49;LETI;125.63;125.63;MEDICAMENTOS;2026-01-25;FLAVOXATO;0.00;0.00;0.000;0.000
759421;7598578000421;FLAVOXATO 200mg x 20TAB. DAC 55;0;0;6;DAC 55;119.20;119.20;MEDICAMENTOS;NULL;FLAVOXATO;0.00;0.00;0.000;0.000
759281;7598176000281;FLAVOXATO 200mg x 30TAB ANGELUS;194;1;18;ANGELUS;168.19;168.19;MEDICAMENTOS;2025-07-25;FLAVOXATO;0.00;0.00;0.000;0.000
75910;7591619000916;FLEMIBAR 10 MG/250 MG X10 COMP MEGALABS;390;958;590;ROWE;161.25;161.25;MEDICAMENTOS;2025-03-25;METAMIZOL+PITOFENONA;0.00;0.00;0.000;0.000
55988;7591619031903;FLEMIBAR 20MG-2500MG/5ML  SOL. INY X 3 ROWE;388;0;0;KLINOS;245.10;245.10;INYECTABLES;2025-09-25;METAMIZOL+PITOFENONA;0.00;0.00;0.000;0.000
591619;7591619000541;FLEMIBAR SOLUCION X 20 ML ROWE;176;0;31;ROWE;187.05;187.05;MEDICAMENTOS;2025-05-25;HIOSCINA METAMIZOL;0.00;0.00;0.000;0.000
817820;7591243817829;FLENOX JBE ADULTO X 120ML BIOTECH;76;0;97;BIOTECH;153.51;153.51;MEDICAMENTOS;2025-04-25;AMBROXOL ;0.00;0.00;0.000;0.000
817783;7591243817782;FLENOX JBE PED X 120ML BIOTECH;37;66;0;BIOTECH;90.30;90.30;MEDICAMENTOS;2025-03-25;AMBROXOL ;0.00;0.00;0.000;0.000
72253;7592349722536;FLESPAN 10mg COMP. REC. x 20 VARGAS;69;33;41;VARGAS;100.23;100.23;MEDICAMENTOS;2024-08-25;PIPETANATO;0.00;0.00;0.000;0.000
260651;7798032934426;FLEXIPLEN B12 X 15 COMP REC. COFASA;214;54;46;COFASA;308.24;308.24;MEDICAMENTOS;2025-10-25;DICLOFENA+CIANOCOBALAMINA+BETAMETASONA;0.00;0.00;0.000;0.000
05486;7591241817968;FLEXURAT TAB X 30 BIOTECH;71;111;31;BIOTECH;516.00;516.00;MEDICAMENTOS;2025-02-25;GLUCOSAMINA+CONDROITIN;0.00;0.00;0.000;0.000
230700800100;7594001564423;FLIXOCARE 50MCG X 120 MD INHAL GENIA CARE;0;0;8;MACHEAL LAB;329.26;329.26;MEDICAMENTOS;NULL;FLUTICASONA (50 mcg);0.00;0.00;0.000;0.000
56238;7591955000502;FLODONT ENJUAGUE BUCAL X180 ML KLINOS;398;21;50;KLINOS;167.70;167.70;MEDICAMENTOS;2025-07-25;BENCIDAMINA ;0.00;0.00;0.000;0.000
56239;7591955000496;FLODONT UNGUENTO BUCAL X 15 G KLINOS;0;0;13;KLINOS;122.55;122.55;MEDICAMENTOS;NULL;BENCIDAMINA + FILMORASE;0.00;0.00;0.000;0.000
65328;7599028000664;FLOR DE JAMAICA 10 G LYA;18;0;28;LYA;73.08;73.08;PATENTADOS NATURALES;2025-08-25;FLOR DE JAMAICA;0.00;0.00;0.000;0.000
7592162;7591955002162;FLUCON 150 MG X 2 CAP ROWE;239;433;596;ROWE;118.68;118.68;MEDICAMENTOS;2025-08-25;FLUCONAZOL ;0.00;0.00;0.000;0.000
11252;7591955558331;FLUCON 200 MG X 4 CAP ROEMMERS;0;372;311;ROEMMERS;150.93;150.93;MEDICAMENTOS;NULL;FLUCONAZOL ;0.00;0.00;0.000;0.000
1063786;8908017782631;FLUCONAZO 200MG/100ML X 1 AMP (FLUCANZIT) JMW;16;92;78;SWISS QUALITY;70.54;70.54;INYECTABLES;2024-06-25;FLUCONAZOL ;0.00;0.00;0.000;0.000
578429;8904306503604;FLUCONAZOL 150 MG (ODCAN) X 2 TAB PRISM;157;201;0;PRISM;32.62;32.62;MEDICAMENTOS;2025-04-25;FLUCONAZOL ;0.00;0.00;0.000;0.000
32620;7703712032620;FLUCONAZOL 200 MG CÁP QUALITYMED;427;24;123;COASPHARMA;95.29;95.29;MEDICAMENTOS;2025-06-25;FLUCONAZOL ;0.00;0.00;0.000;0.000
432976;7750215432976;FLUCONAZOL CAP 150 MG X 100 PORTUGAL;4;0;4;PORTUGAL;1276.48;1276.48;MEDICAMENTOS;2025-03-25;FLUCONAZOL ;0.00;0.00;0.000;0.000
42020;7591519001594;FLUCONAZOL CAP 150 MG X 2 CALOX;595;442;183;CALOX;86.08;86.08;MEDICAMENTOS;2025-09-25;FLUCONAZOL ;0.00;0.00;0.000;0.000
04052;7591020007214;FLUCONAZOL CAP 150 MG X 2 GENCER;639;649;303;GENCER;75.81;75.81;MEDICAMENTOS;2027-05-25;FLUCONAZOL ;0.00;0.00;0.000;0.000
04546;7591585274106;FLUCONAZOL CAP 150MG X 2 LETI;154;130;134;LETI;75.23;75.23;MEDICAMENTOS;2025-05-25;FLUCONAZOL ;0.00;0.00;0.000;0.000
818346;7591243818345;FLUOXETINA 20 MG CAPSULAS EST 14 CAPS BIOTECH;365;209;78;BIOTECH;135.45;135.45;MEDICAMENTOS;2025-11-25;FLUOXETINA (20 mg);0.00;0.00;0.000;0.000
31661;7703712031661;FLUOXETINA 20 MG TAB QUALITYMED;13;84;149;COASPHARMA;55.90;55.90;MEDICAMENTOS;2025-06-25;FLUOXETINA (20 mg);0.00;0.00;0.000;0.000
504892;7501384504892;FLUOXETINA 20 MG X 14 TAB PSICOFARMA;9;0;0;PSICOFARMA;46.74;46.74;MEDICAMENTOS;2025-08-25;FLUOXETINA (20 mg);0.00;0.00;0.000;0.000
759151;7598176000151;FLUOXETINA 20 MG X 30 TAB ANGELUS;0;0;4;ANGELUS;101.02;101.02;MEDICAMENTOS;NULL;FLUOXETINA (20 mg);0.00;0.00;0.000;0.000
1121970;7730698013442;FLUTIXAIR 125-25MCG/DOSISX120ML AERO INH;8;55;0;KLINOS;1038.44;1038.44;MEDICAMENTOS;2025-06-25;FLUTICASONA -SALMETEROL ();0.00;0.00;0.000;0.000
1121098;7730698013459;FLUTIXAIR 250-25MCG/DOSISX120ML AERO INH;89;24;1;ROWE;1148.09;1148.09;MEDICAMENTOS;2025-05-25;FLUTICASONA -SALMETEROL ();0.00;0.00;0.000;0.000
1121099;7730698013435;FLUTIXAIR 50-25MCG/DOSISX120ML AERO INH KLINO;0;0;1;KLINOS;754.64;754.64;MEDICAMENTOS;NULL;FLUTICASONA -SALMETEROL ();0.00;0.00;0.000;0.000
11116;7591585111166;FLUVIRIN JBE X 120ML GENVEN;653;601;318;GENVEN;198.40;198.40;MEDICAMENTOS;2025-11-25;HEDERA HELIX;0.00;0.00;0.000;0.000
05344;7592806133639;FOLIFER B-12 X 30 TAB RONAVA;52;212;0;RONAVA;227.04;227.04;MEDICAMENTOS;2026-11-25;ACIDO FOLICO -HIERRO-VIT B12;0.00;0.00;0.000;0.000
51984;7591585519849;FOMENE 2,5 MG X 28 COMP LETI;15;57;39;LETI;468.49;468.49;MEDICAMENTOS;2026-11-25;TIBOLONA (2,5 mg);0.00;0.00;0.000;0.000
059738;8908010870267;FORMOTER./BUDESO. INH 6MCG-200MCG X 200 DOSIS;42;0;48;KMPLUS;498.67;498.67;MEDICAMENTOS;2026-03-25;FORMOTEROL*BUDESONINA;0.00;0.00;0.000;0.000
00009;7592946000051;FORTSAN CAP X 90 (ENERGIZANTE) ARCO IRIS;22;44;24;ARCO IRIS;336.46;336.46;PATENTADOS NATURALES;2025-11-25;LEVADURA DE CERVEZA-JENGIBRE-ROMERO-TOMILLO;0.00;0.00;0.000;0.000
72359;7592349723595;FOSFOLIT 21,6-8,1G/45 ML SOL ORAL X 45ML G.C;216;110;57;G.C;407.43;407.43;MEDICAMENTOS;2025-09-25;FOSFATO DE SODIO MONOBASICO -FOSFATO DE SODIO DIBASICO;0.00;0.00;0.000;0.000
89684;7592946012719;FRAILEJON COMPUESTO JBE. 120ML ARCO IRIS;5;0;12;ARCO IRIS;133.97;133.97;PATENTADOS NATURALES;2024-09-25;ESPELETIA-MENTHA;0.00;0.00;0.000;0.000
41593;7596139000040;FRAILEJON JARABE NATURAL 120ML SOMA;5;47;2;SOMA;87.27;85.52;PATENTADOS NATURALES;2026-01-25;MIEL+ FRAILEJON;1.00;2.00;0.000;0.000
500012;7592228500019;FRICSOL ROLL ON GEL 90 GR FARMA;36;5;6;FARMA;144.48;144.48;MEDICAMENTOS;2025-05-25;;0.00;0.00;0.000;0.000
50000946;7591061640012;FRIENDS JABON LÍQUIDO INTIMO 240 CC PHARSANA;10;7;12;FRIENDS;128.86;128.86;MISCELANEOS;2026-08-25;;0.00;0.00;0.000;0.000
50000554;7591353701391;FRIENDS PD MANZANILLA (12X40) PHARSANA;0;3;11;FRIENDS;64.38;64.38;MISCELANEOS;NULL;;0.00;0.00;0.000;0.000
701490;7591353701490;FRIENDS PD REGULAR  S/P (12X40) PHARSANA;0;8;0;FRIENDS;77.08;77.08;MISCELANEOS;NULL;;0.00;0.00;0.000;0.000
50000892;7591353701858;FRIENDS TS MALLA REGULAR (12X14) PHARSANA;521;12;0;FRIENDS;71.93;71.93;MISCELANEOS;2025-12-25;;0.00;0.00;0.000;0.000
50000978;7591353701711;FRIENDS TS NOCTURNA SIN ALAS (12x10) PHARSANA;6;8;59;FRIENDS;58.64;58.64;MISCELANEOS;2025-07-25;;0.00;0.00;0.000;0.000
50000388;7591353701872;FRIENDS TS TELA REGULAR (12X14) PHARSANA;2;0;0;FRIENDS;61.89;61.89;MISCELANEOS;2025-07-25;;0.00;0.00;0.000;0.000
5901002;7591519002683;FRUTACID 500MG X 60 TAB MAST. SABORES SURT. C;51;38;47;CALOX;439.41;439.41;MEDICAMENTOS;2025-11-25;CARBONATO DE CALCIO;0.00;0.00;0.000;0.000
586932;7591585117182;FULBARYL 160MCG-4.5MCG  X 60 CAP LETI;23;32;9;LETI;817.03;817.03;MEDICAMENTOS;2025-06-25;BUDESONIDA ;0.00;0.00;0.000;0.000
11313;7591585113139;FULGRAM 600MG-42,9/5ML PPS X 60ML LETI;147;308;124;LETI;602.26;602.26;MEDICAMENTOS;2025-10-25;AMOXICILINA -ACIDO CLAVULANICO ;0.00;0.00;0.000;0.000
25893;7591585213198;FULGRAM 875MG/125MG X 16 COMP REC GENVEN;245;169;66;GENVEN;749.86;749.86;MEDICAMENTOS;2025-10-25;AMOXICILINA -ACIDO CLAVULANICO ;0.00;0.00;0.000;0.000
82014;7592803002310;FUNGOSIN 100 MG CAP X 14 DOLLDER;18;112;60;DOLLDER;254.13;254.13;MEDICAMENTOS;2025-11-25;ITRACONAZOL ;0.00;0.00;0.000;0.000
82015;7592803002327;FUNGOSIN 100 MG CAP X 28 DOLLDER;39;19;31;DOLLDER;399.90;399.90;MEDICAMENTOS;2025-11-25;ITRACONAZOL ;0.00;0.00;0.000;0.000
81043;7592803000521;FUNGOSIN 100 MG X 6 CAP  DOLLDER;25;60;89;DOLLDER;127.71;127.71;MEDICAMENTOS;2025-09-25;ITRACONAZOL ;0.00;0.00;0.000;0.000
65412;7592601300953;FUROSEMIDA 20 MG X 12 TAB MEYER;901;511;312;MEYER;132.52;132.52;MEDICAMENTOS;2026-11-25;FUROSEMIDA ;0.00;0.00;0.000;0.000
