CODIGO;DESCRIPCION;PRECIO;CANTIDAD;DCTO;MARGENFAR;DCTO_UFI;EMPAQUE;DCTO_EMPQUE;CODBARRAS;TIPO;CODPROV;LOTE;FECHA_EXP;REGULADO;CADENA_FRIO;DCTO_COMER;DCTO_PP;ORIGINAL;UMF;FECHAINGRESO;ADM
10735;LANCERAN JBE. 90ML.; 68.25;105; 0.00; 0.00;0.00; 0; 0.00;7594000850954;M;BQ;230806;2025-08;N;NO;4.00; 0.00;24;1;2024-03-09;0
17493;LANCETAS EASY 30G. X100; 145.98; 27;0.00; 0.00;0.00; 0; 0.00;084963010016; C;100900;59761; 2027-04;N;NO;4.00; 0.00;30;1;2024-03-09;0
13044;LANCETAS X100 BIOMINE; 79.95;64;0.00; 0.00;20.00;0; 0.00;883489003102; C;100637;2110088; 2026-10;N;NO;4.00; 0.00;50;1;2024-03-09;0
13043;LANCING DEVICE LANCERO LG; 213.20; 16;0.00; 0.00;50.00;0; 0.00;883489000743; C;100637;2VC15A;2032-03;N;NO;4.00; 0.00;15;1;2024-03-09;0
VM175;LANOL-ZINC POMADA 60 GR.;146.80; 249; 0.00; 0.00;10.00;0; 0.00;7591020001328;M;VM;300; 2027-01;N;NO;4.00; 0.00;24;1;2024-03-14;0
13115;LANSOPRAZOL +MK 30MGX14CA; 119.99; 80;0.00; 0.00;0.00; 0; 0.00;7591519051377;M;MK;33913; 2026-03;N;NO;4.00; 0.00;120; 1;2024-03-09;0
MK028;LANSOPRAZOL +MK30MG.X28CA; 180.00; 177; 0.00; 0.00;0.00; 0; 0.00;7591519001624;M;MK;34762; 2026-11;N;NO;4.00; 0.00;72;1;2024-03-11;0
15197;LANSOPRAZOL PORT30 X100CA; 421.66; 3; 0.00; 0.00;0.00; 0; 0.00;7750215007846;M;100776;2115101; 2024-11;N;NO;4.00; 0.00;24;1;2024-03-09;0
AH264;LANTUS 100UI.10ML. X1VIAL; 1395.23;19;0.00; 0.00;0.00; 0; 0.00;7591044106245;M;100641;3F004A;2026-01;N;SI;4.00; 0.00;10;1;2024-03-17;0
SW220;LANTUS SOLOSTAR PEN 3ML.;1235.17;12;0.00; 0.00;0.00; 0; 0.00;3582910023623;M;100641;3F9236A; 2026-07;N;SI;4.00; 0.00;1; 1;2024-03-17;0
AH295;LASIX 20MG. X24CO; 175.11; 2236;0.00; 0.00;0.00; 0; 0.00;7591519317411;M;MK;34513; 2028-08;N;NO;4.00; 0.00;24;1;2024-03-11;0
AH300;LASIX 40MG. X12CO; 134.95; 1214;0.00; 0.00;0.00; 0; 0.00;7591519317619;M;MK;33973; 2026-04;N;NO;4.00; 0.00;24;1;2024-03-11;0
12722;LATACOF DUO SOL. OFX2,5ML; 573.17; 165; 0.00; 0.00;0.00; 0; 0.00;7591818716809;M;CO;208333;2026-08;N;SI;4.00; 0.00;198; 1;2024-03-11;0
12721;LATACOF SOL. OF X2,5ML;480.31; 359; 0.00; 0.00;0.00; 0; 0.00;7591818716793;M;CO;206263;2025-06;N;SI;4.00; 0.00;288; 1;2024-03-11;0
14660;LAVAPLATO CARB.ACT.800CC;52.00;7; 0.00; 0.00;0.00; 0; 0.00;7591415003203;C;100755;2402027; 2026-03;N;NO;4.00; 0.00;12;1;2024-03-09;0
18675;LAXALIV 5MG. X100TA; 643.79; 187; 0.00; 0.00;0.00; 0; 0.00;7750215022184;M;100776;2093693; 2025-09;N;NO;4.00; 0.00;153; 1;2024-03-15;0
MO006;LECART SOL.ORAL 120ML.;422.10; 102; 0.00; 0.00;20.00;0; 0.00;7592601301530;M;AP;335101;2025-03;N;NO;4.00; 0.00;36;1;2024-03-13;0
MO008;LECART SOL.ORAL 60ML.; 212.90; 210; 0.00; 0.00;20.00;0; 0.00;7592601301523;M;AP;335102;2025-05;N;NO;4.00; 0.00;55;1;2024-03-09;0
15965;LECHE MAGN. BF MENTA120ML; 179.27; 58;0.00; 0.00;0.00; 0; 0.00;7591616002005;N;100566;134703;2025-10;N;NO;4.00; 0.00;12;1;2024-03-09;0
13087;LECHE MAGN. BF ORIG.120ML; 179.27; 313; 0.00; 0.00;0.00; 0; 0.00;7591616000902;N;100566;142701;2026-01;N;NO;4.00; 0.00;12;1;2024-03-09;0
10666;LECHE SVELTY SEMID. 400GR; 229.00; 33;0.00; 0.00;0.00; 0; 0.00;7591016203606;A;NS;3313B589A; 2024-08;N;NO;4.00; 0.00;18;1;2024-03-17;0
NW340;LECITHIN NOW X100CABL; 532.35; 37;0.00; 0.00;0.00; 0; 0.00;733739100139; N;NW;3314537; 2026-09;N;NO;4.00; 0.00;12;1;2024-03-09;0
EM240;LECITHIN NS1200MG. X60CA;422.93; 48;0.00; 0.00;2.00; 0; 0.00;646824217066; N;EM;46996; 2027-01;N;NO;4.00; 0.00;48;1;2024-03-09;0
17964;LEFLOXIN 750/100ML. 1VIAL; 64.22;26;0.00; 0.00;0.00; 0; 0.00;8906102524852;M;100925;2F358; 2026-09;N;NO;4.00; 0.00;100; 1;2024-03-11;0
18138;LEFLUNOMIDA WC20 X30TA;627.03; 42;0.00; 0.00;0.00; 0; 0.00;8904278593047;M;100914;WG23552; 2026-06;N;NO;4.00; 0.00;48;1;2024-03-17;0
18143;LEFLUNOMIDA ZZ20MG. X30TA; 323.70; 19;0.00; 0.00;0.00; 0; 0.00;8906159250087;M;100891;T2179; 2025-10;N;NO;4.00; 0.00;120; 1;2024-03-09;0
19014;LENTE LE.O.C.BLACK+1.5 X4; 936.00; 18;0.00; 0.00;0.00; 0; 0.00;7593147822060;C;100848;10X; 2034-01;N;NO;4.00; 0.00;3; 1;2024-03-09;0
19016;LENTE LE.O.C.BLACK+2.5 X4; 936.00; 18;0.00; 0.00;0.00; 0; 0.00;7593147822084;C;100848;10X; 2034-01;N;NO;4.00; 0.00;3; 1;2024-03-09;0
19013;LENTE LE.O.C.BLACK+3.0 X4; 936.00; 18;0.00; 0.00;0.00; 0; 0.00;7593147822091;C;100848;10X; 2034-01;N;NO;4.00; 0.00;3; 1;2024-03-09;0
19011;LENTE LE.OP.R.GREY+2.0 X4; 936.00; 18;0.00; 0.00;0.00; 0; 0.00;7593147821933;C;100848;10X; 2034-01;N;NO;4.00; 0.00;3; 1;2024-03-09;0
19012;LENTE LE.OP.R.GREY+2.5 X4; 936.00; 18;0.00; 0.00;0.00; 0; 0.00;7593147821940;C;100848;10X; 2034-01;N;NO;4.00; 0.00;3; 1;2024-03-09;0
19017;LENTE LE.OP.R.GREY+3.0 X4; 936.00; 18;0.00; 0.00;0.00; 0; 0.00;7593147822152;C;100848;10X; 2034-01;N;NO;4.00; 0.00;3; 1;2024-03-09;0
19021;LENTE LEC OP.BLUE.P+0.0X4; 1352.00;18;0.00; 0.00;0.00; 0; 0.00;7593147822107;C;100848;10X; 2034-01;N;NO;4.00; 0.00;3; 1;2024-03-09;0
19022;LENTE LEC OP.BLUE.P+1.0X4; 1352.00;17;0.00; 0.00;0.00; 0; 0.00;7593147822169;C;100848;10X; 2034-01;N;NO;4.00; 0.00;3; 1;2024-03-09;0
19023;LENTE LEC OP.BLUE.P+1.5X4; 1352.00;16;0.00; 0.00;0.00; 0; 0.00;7593147822114;C;100848;10X; 2034-01;N;NO;4.00; 0.00;3; 1;2024-03-09;0
19024;LENTE LEC OP.BLUE.P+2.0X4; 1352.00;17;0.00; 0.00;0.00; 0; 0.00;7593147822121;C;100848;10X; 2033-01;N;NO;4.00; 0.00;3; 1;2024-03-09;0
19025;LENTE LEC OP.BLUE.P+2.5X4; 1352.00;17;0.00; 0.00;0.00; 0; 0.00;7593147821957;C;100848;10X; 2033-01;N;NO;4.00; 0.00;3; 1;2024-03-09;0
19026;LENTE LEC OP.BLUE.P+3.0X4; 1352.00;18;0.00; 0.00;0.00; 0; 0.00;7593147821964;C;100848;10X; 2033-01;N;NO;4.00; 0.00;3; 1;2024-03-09;0
19008;LENTE LEC.OP.BLACK+2.0 X4; 936.00; 17;0.00; 0.00;0.00; 0; 0.00;7593147821988;C;100848;10X; 2034-01;N;NO;4.00; 0.00;3; 1;2024-03-09;0
19009;LENTE LEC.OP.BLACK+2.5 X4; 936.00; 17;0.00; 0.00;0.00; 0; 0.00;7593147821995;C;100848;10X; 2034-01;N;NO;4.00; 0.00;3; 1;2024-03-09;0
19005;LENTE LEC.OPT.DEMI+1.5 X4; 936.00; 18;0.00; 0.00;0.00; 0; 0.00;7593147822008;C;100848;10X; 2034-01;N;NO;4.00; 0.00;3; 1;2024-03-09;0
19006;LENTE LEC.OPT.DEMI+2.0 X4; 936.00; 18;0.00; 0.00;0.00; 0; 0.00;7593147822015;C;100848;10X; 2034-01;N;NO;4.00; 0.00;3; 1;2024-03-09;0
19007;LENTE LEC.OPT.DEMI+2.5 X4; 936.00; 18;0.00; 0.00;0.00; 0; 0.00;7593147822022;C;100848;10X; 2034-01;N;NO;4.00; 0.00;3; 1;2024-03-09;0
17276;LENTE LEC.OPTI+2/+2.5 X12; 2808.00;10;0.00; 0.00;0.00; 0; 0.00;9041248111159;C;100848;10X; 2030-01;N;NO;4.00; 0.00;20;1;2024-03-09;0
15566;LENTE LECT.DEMI X12; 2808.00;6; 0.00; 0.00;0.00; 0; 0.00;9041248111111;C;100848;10X; 2033-01;N;NO;4.00; 0.00;12;1;2024-03-09;0
QM340;LEPRIT 25MG. X30TA;224.00; 2148;0.00; 0.00;5.00; 0; 0.00;7703763363063;M;100653;3505477; 2025-11;N;NO;4.00; 0.00;48;1;2024-03-11;0
PD719;LEPTAZINE 10MG. X24CO; 231.40; 126; 0.00; 0.00;5.00; 0; 0.00;7591955000977;M;KN;0026;2025-03;N;NO;4.00; 0.00;24;1;2024-03-09;0
PD724;LEPTAZINE 5MG. X30CO;170.30; 131; 0.00; 0.00;5.00; 0; 0.00;7591955000953;M;KN;0035;2026-11;N;NO;4.00; 0.00;24;1;2024-03-09;0
10111;LERCANIDIPINA GN 10MG.X30; 505.38; 587; 0.00; 0.00;0.00; 0; 0.00;7591585272652;M;LT;0321;2025-10;N;NO;4.00; 0.00;24;1;2024-03-09;0
PA084;LESTECOL 20MG. X30TA;234.00; 56;0.00; 0.00;40.00;0; 0.00;7591243830057;M;PA;9363002; 2025-03;N;NO;4.00; 0.00;48;1;2024-03-11;0
PA089;LESTECOL 40MG. X30TA;353.60; 50;0.00; 0.00;0.00; 0; 0.00;7591243830088;M;PA;9373203; 2025-09;N;NO;4.00; 0.00;24;1;2024-03-13;0
11792;LETALOP 100MG. X30CO;339.72; 150; 0.00; 0.00;0.00; 0; 0.00;7595368004218;M;PC;19126; 2026-11;N;NO;4.00; 0.00;40;1;2024-03-09;0
13042;LETALOP 200MG. X30CO;522.65; 85;0.00; 0.00;0.00; 0; 0.00;7595368004225;M;PC;19128; 2026-11;N;NO;4.00; 0.00;160; 1;2024-03-09;0
13041;LETALOP 25MG. X30CO; 230.88; 153; 0.00; 0.00;0.00; 0; 0.00;7595368004195;M;PC;19125; 2025-11;N;NO;4.00; 0.00;320; 1;2024-03-09;0
12185;LETROZOL FZ2,5MG. X30CO; 1563.51;3; 0.00; 0.00;0.00; 0; 0.00;5093364;M;XN;94157; 2027-05;N;NO;4.00; 0.00;50;1;2024-03-11;0
15207;LEVAD.CERVEZA ABE440 70CA; 234.65; 61;0.00; 0.00;0.00; 0; 0.00;7597134000059;A;100801;M002;2026-02;N;NO;4.00; 0.00;48;1;2024-03-11;0
12500;LEVAD.CERVEZA AI500 X60CA; 339.07; 63;0.00; 0.00;10.00;0; 0.00;7592946169918;N;AQ;04239918;2025-10;N;NO;4.00; 0.00;48;1;2024-03-09;0
16710;LEVAL JAB.AVENA EXF150 X2; 98.97;24;0.00; 0.00;5.00; 0; 0.00;736674061329; C;VL;40260008;2027-01;N;NO;4.00; 0.00;24;1;2024-03-11;0
12213;LEVAMOX 750MG X 10TAB; 211.69; 659; 0.00; 0.00;0.00; 0; 0.00;7593090002427;M;XM;LAC0012301;2026-07;N;NO;4.00; 0.00;256; 1;2024-03-11;0
17305;LEVETIRACE BP100 SOL300ML; 969.48; 185; 0.00; 0.00;0.00; 0; 0.00;5426911;M;XN;21407A;2024-12;N;NO;4.00; 0.00;16;1;2024-03-11;0
13767;LEVETIRACE BP500MG. X60CO; 872.53; 48;0.00; 0.00;0.00; 0; 0.00;5438460;M;XN;L2212441;2025-08;N;NO;4.00; 0.00;30;1;2024-03-11;0
15909;LEVETIRACE CLEO500 X30TA;376.74; 39;0.00; 0.00;0.00; 0; 0.00;7598677000094;M;100867;23T0313; 2026-02;N;NO;4.00; 0.00;480; 1;2024-03-09;0
15667;LEVETIRACE FZ100 ORAL 300; 895.38; 143; 0.00; 0.00;0.00; 0; 0.00;5383658;M;XN;20062; 2025-01;N;NO;4.00; 0.00;15;1;2024-03-11;0
13766;LEVETIRACETAM BP1000 60CO; 1099.77;70;0.00; 0.00;0.00; 0; 0.00;5438544;M;XN;L221485; 2025-10;N;NO;4.00; 0.00;60;1;2024-02-20;0
12893;LEVO ACI 500MG. X4TA;75.35;123; 0.00; 0.00;55.00;0; 0.00;7598055000142;M;IC;IM003; 2025-04;N;NO;4.00; 0.00;100; 1;2024-03-09;0
11877;LEVOCETIRIZINA +MK 5MGX10; 81.80;73;0.00; 0.00;0.00; 0; 0.00;7591519317374;M;MK;34667; 2025-10;N;NO;4.00; 0.00;120; 1;2024-03-09;0
GQ018;LEVOCETIRIZINA LS5MG.10TA; 91.39;285; 0.00; 0.00;5.00; 0; 0.00;7592454003025;M;100653;3504389; 2025-06;N;NO;4.00; 0.00;48;1;2024-03-09;0
14012;LEVODO CAR PSI250-25 10TA; 164.37; 383; 0.00; 0.00;0.00; 0; 0.00;7501384549169;M;100649;7580723; 2025-07;N;NO;4.00; 0.00;126; 1;2024-03-09;0
12041;LEVODO CAR PSI250-25 30TA; 451.20; 468; 0.00; 0.00;0.00; 0; 0.00;7501384548308;M;100649;8030523; 2025-05;N;NO;4.00; 0.00;78;1;2024-03-09;0
11163;LEVOFERIN SOL.ORAL 90ML.;182.82; 318; 0.00; 0.00;10.00;0; 0.00;7592782000741;M;VC;23110082;2026-11;N;NO;4.00; 0.00;56;1;2024-03-09;0
13148;LEVOFLOXA I.V 500MG/100ML; 48.56;202; 0.00; 0.00;30.00;0; 0.00;7598252101062;M;100740;2207101; 2025-07;N;NO;4.00; 0.00;80;1;2024-03-09;0
15367;LEVOFLOXACIN 500MG. X5TA;25.00;904; 0.00; 0.00;5.00; 0; 0.00;8906109691236;M;100760;E2201008;2024-12;N;NO;4.00; 0.00;480; 1;2024-03-06;0
15368;LEVOFLOXACIN 750MG. X5TA;40.11;891; 0.00; 0.00;5.00; 0; 0.00;8906109691250;M;100760;E2201010;2024-12;N;NO;4.00; 0.00;480; 1;2024-03-05;0
12376;LEVOFLOXACINA ANG500 10TA; 56.78;207; 0.00; 0.00;0.00; 0; 0.00;7598176000038;M;100694;22T0340; 2025-02;N;NO;4.00; 0.00;300; 1;2024-03-09;0
14449;LEVOFLOXACINA BIU500 10TA; 120.69; 7; 0.00; 0.00;0.00; 0; 0.00;8901463129821;M;100714;FLE02303A; 2026-12;N;NO;4.00; 0.00;20;1;2024-03-09;0
13125;LEVOFLOXACINA BM 500X10TA; 49.92;973; 0.00; 0.00;40.00;0; 0.00;6972718560050;M;100698;210951;2024-09;N;NO;4.00; 0.00;500; 1;2024-03-09;0
15983;LEVOFLOXACINA DIS750 10TA; 161.85; 239; 0.00; 0.00;32.00;0; 0.00;7598252001874;M;100740;220206;2025-02;N;NO;4.00; 0.00;200; 1;2024-03-11;0
14774;LEVOFLOXACINA LAT750 X7TA; 163.80; 247; 0.00; 0.00;50.00;0; 0.00;720524031044; M;100769;L301;2025-01;N;NO;4.00; 0.00;200; 1;2024-03-09;0
15693;LEVOFLOXACINA LS500 X7TA;210.83; 339; 0.00; 0.00;5.00; 0; 0.00;7703763720187;M;100653;3320325; 2025-11;N;NO;4.00; 0.00;294; 1;2024-03-09;0
MK724;LEVOFLOXACINO +MK500 X5TA; 157.82; 925; 0.00; 0.00;0.00; 0; 0.00;7591519005905;M;MK;34929; 2026-02;N;NO;4.00; 0.00;120; 1;2024-03-11;0
11873;LEVOFLOXACINO +MK750MG X5; 220.75; 974; 0.00; 0.00;0.00; 0; 0.00;7591519317329;M;MK;34945; 2026-01;N;NO;4.00; 0.00;120; 1;2024-03-11;0
19139;LEVONORGESTREL TIA1,5 1TA; 63.88;280; 0.00; 0.00;0.00; 0; 0.00;8904250521037;M;100794;E3S2HTA026;2026-07;N;NO;4.00; 0.00;360; 1;1900-01-01;0
18941;LEVOPRIDE 25MG. X30CO; 157.87; 52;0.00; 0.00;0.00; 0; 0.00;7593090002564;M;XM;18897; 2025-10;N;NO;4.00; 0.00;100; 1;2024-03-11;0
18453;LEVORAT 5MG. SO.ORAL 30ML; 72.71;178; 0.00; 0.00;0.00; 0; 0.00;7591196006318;M;LO;033738;2025-04;N;NO;4.00; 0.00;20;1;2024-03-09;0
LO006;LEVORAT 5MG. X10TA;97.58;934; 0.00; 0.00;0.00; 0; 0.00;7591196004758;M;LO;I123925; 2026-12;N;NO;4.00; 0.00;78;1;2024-03-09;0
14918;LEVOSULPIRIDE LS25 X30TA;163.29; 993; 0.00; 0.00;5.00; 0; 0.00;7592454889995;M;100653;3505816; 2026-01;N;NO;4.00; 0.00;48;1;2024-03-09;0
13926;LEVOT 100MCG. X100TA;221.00; 101; 0.00; 0.00;0.00; 0; 0.00;7599112000297;M;100773;LE10T2301; 2026-10;N;NO;4.00; 0.00;120; 1;2024-03-09;0
HI049;LEVOTEC INF. 500MG.100ML.; 125.79; 61;0.00; 0.00;5.00; 0; 0.00;7592637008113;M;HI;2300211; 2025-08;N;NO;4.00; 0.00;36;1;2024-03-09;0
HI099;LEVOTEC INF. 750MG.150ML.; 190.35; 54;0.00; 0.00;3.00; 0; 0.00;7592637007901;M;HI;2300232; 2025-09;N;NO;4.00; 0.00;12;1;2024-03-09;0
14568;LEVOTIROX LAND100MCG.X100; 305.37; 4; 0.00; 0.00;0.00; 0; 0.00;7598008000489;M;100783;TL1010003; 2025-11;N;NO;4.00; 0.00;20;1;2024-03-13;0
15894;LEVOTIROXINA BIU100 X30TA; 110.20; 198; 0.00; 0.00;0.00; 0; 0.00;8901463131077;M;100714;MLI62203A; 2024-11;N;NO;4.00; 0.00;240; 1;2024-03-12;0
14760;LEVOTIROXINA DIS100 X10TA; 32.37;891; 0.00; 0.00;0.00; 0; 0.00;7598252101352;M;100740;230829;2026-08;N;NO;4.00; 0.00;300; 1;2024-03-11;0
VP469;LEVOVAX TAB. 500MG. X10; 329.55; 27;0.00; 0.00;0.00; 0; 0.00;7592432008776;M;VP;1478103; 2026-08;N;NO;4.00; 0.00;30;1;2024-03-13;0
18935;LEXYN 5-30MG/5ML. SO60ML;139.13; 14;0.00; 0.00;0.00; 0; 0.00;7591585117472;M;GN;001; 2025-08;N;NO;4.00; 0.00;24;1;2024-03-09;0
11358;LGLUTAMINA NP X60CA; 234.78; 33;0.00; 0.00;15.00;0; 0.00;7592430001588;A;ZW;01130723;2025-07;N;NO;4.00; 0.00;24;1;2024-03-11;0
15514;LIBERDUX 2,5MG.JBE. 60ML.; 106.68; 45;0.00; 0.00;0.00; 0; 0.00;7592601000129;M;AP;272001;2024-10;N;NO;4.00; 0.00;55;1;2024-03-09;0
18425;LIBERDUX 5MG. X10TA; 55.63;111; 0.00; 0.00;0.00; 0; 0.00;7592601000259;M;AP;372202;2025-07;N;NO;4.00; 0.00;300; 1;2024-03-13;0
15513;LIBERDUX SOL.ORAL 60ML.; 105.07; 298; 0.00; 0.00;0.00; 0; 0.00;7592601000136;M;AP;372101;2025-05;N;NO;4.00; 0.00;55;1;2024-03-09;0
QF115;LIBOLAR 15MG. JBE.120ML.;83.85;277; 0.00; 0.00;0.00; 0; 0.00;7598484000294;M;100746;1124;2026-02;N;NO;4.00; 0.00;100; 1;2024-03-09;0
19216;LICUAGEN 100MG. X30CO; 495.37; 71;0.00; 0.00;0.00; 0; 0.00;7791848251114;M;CO;0983;2025-01;N;NO;4.00; 0.00;30;1;1900-01-01;0
11646;LIDOCAINA 2% AL SOL.30ML.; 132.30; 234; 0.00; 0.00;25.00;0; 0.00;75971281; M;100646;2322127; 2025-07;N;NO;4.00; 0.00;120; 1;2024-03-13;0
18781;LIDOCAINA 2%TIA 10BL5CAR;885.22; 8; 0.00; 0.00;0.00; 0; 0.00;8904187858787;M;100794;GN1700;2026-05;N;NO;4.00; 0.00;40;1;2024-03-11;0
11350;LIMP ENCIA CLASIC100 GALA; 22.19;78;0.00; 0.00;0.00; 0; 0.00;7595751001350;C;100672;23070202224; 2026-08;N;NO;4.00; 0.00;36;1;2024-03-17;0
15802;LIMP ENCIA ICEB CRYS120G.; 32.42;174; 0.00; 0.00;0.00; 0; 0.00;7597297000446;C;100567;20220901;2025-09;N;NO;4.00; 0.00;72;1;2024-03-09;0
11325;LIMP ENCIA U.MINT 120GALA; 40.61;121; 0.00; 0.00;0.00; 0; 0.00;7595751001367;C;100672;2303060; 2026-06;N;NO;4.00; 0.00;36;1;2024-03-17;0
19027;LIMPIA LENTES OPTIKO X12;1872.00;18;0.00; 0.00;0.00; 0; 0.00;9041248111173;C;100848;10X; 2034-01;N;NO;4.00; 0.00;18;1;2024-03-09;0
15650;LINAZA HP500MG. X30CA; 155.60; 8; 0.00; 0.00;12.00;0; 0.00;7592710004018;N;OJ;2411808; 2025-08;N;NO;4.00; 0.00;24;1;2024-03-09;0
OJ038;LINAZA HP500MG. X60CA; 212.19; 23;0.00; 0.00;12.00;0; 0.00;7592710000713;N;OJ;0381310; 2026-10;N;NO;4.00; 0.00;24;1;2024-03-09;0
KQ003;LINAZA MOLIDA INTERV250GR; 256.02; 7; 0.00; 0.00;0.00; 0; 0.00;7593434002717;N;100632;71572309;2026-06;N;NO;4.00; 0.00;24;1;2024-03-09;0
11687;LINEZID 600 INF.IV 300ML.; 546.46; 110; 0.00; 0.00;3.00; 0; 0.00;7592637396876;M;HI;2400019; 2026-02;N;NO;4.00; 0.00;12;1;2024-03-09;0
14911;LINEZOLID 600 SPI 300ML.;208.00; 241; 0.00; 0.00;0.00; 0; 0.00;7597767000785;M;100707;P230039; 2024-12;N;NO;4.00; 0.00;30;1;2024-03-09;0
EL290;LIOLACTIL 1,5G. PPSO X6S.; 379.37; 995; 0.00; 0.00;0.00; 0; 0.00;7591062013303;M;EL;23189A;2025-05;N;NO;4.00; 0.00;48;1;2024-03-13;0
EL534;LIOLACTIL 250MG. X20CA;373.09; 474; 0.00; 0.00;25.00;0; 0.00;7591062013389;M;EL;2995;2024-09;N;NO;4.00; 0.00;20;1;2024-03-13;0
AP310;LIPONTAL 900MG. X10TA; 234.94; 188; 0.00; 0.00;10.00;0; 0.00;7592601200239;M;AP;324605;2025-09;N;NO;4.00; 0.00;300; 1;2024-03-13;0
LT037;LISILET 10MG. X30CO; 501.94; 481; 0.00; 0.00;0.00; 0; 0.00;7591585314369;M;LT;144; 2026-11;N;NO;4.00; 0.00;24;1;2024-03-09;0
MG399;LISILETIC 20/12,5 X30CO; 895.56; 135; 0.00; 0.00;0.00; 0; 0.00;7591585114389;M;LT;113; 2025-04;N;NO;4.00; 0.00;36;1;2024-03-09;0
LN155;LISOMUCIN 4MG. JBE.120ML.; 107.25; 379; 0.00; 0.00;0.00; 0; 0.00;7592348218009;M;LN;2210009; 2027-10;N;NO;4.00; 0.00;24;1;2024-03-09;0
LN160;LISOMUCIN 8MG. JBE.120ML.; 109.69; 396; 0.00; 0.00;0.00; 0; 0.00;7592348218023;M;LN;41501; 2026-01;N;NO;4.00; 0.00;24;1;2024-03-09;0
18980;LISTERINE COOL.M ZERO 360; 119.46; 60;0.00; 0.00;0.00; 0; 0.00;7702031563334;C;100951;2463COC; 2025-09;N;NO;4.00; 0.00;24;1;2024-03-17;0
SB985;LISTERINE COOLMINT 1000CC.;241.27; 6; 0.00; 0.00;0.00; 0; 0.00;7702035432506;C;100951;2753COM; 2025-10;N;NO;4.00; 0.00;6; 1;2024-03-17;0
SB440;LISTERINE COOLMINT 500ML.; 159.59; 2; 0.00; 0.00;0.00; 0; 0.00;7702035432339;C;100951;2723COM; 2025-09;N;NO;4.00; 0.00;12;1;2024-03-17;0
18981;LISTERINE CU.T ZERO.A 500; 182.25; 5; 0.00; 0.00;0.00; 0; 0.00;7702031887942;C;100951;2683COC; 2025-09;N;NO;4.00; 0.00;12;1;2024-03-17;0
ER260;LISTERINE CUI.TOTAL 180ML; 84.52;82;0.00; 0.00;0.00; 0; 0.00;7702035833815;C;100951;3093COX; 2025-11;N;NO;4.00; 0.00;12;1;2024-03-17;0
17221;LIT 10,8-4,05ENE PED.67,5; 327.60; 64;0.00; 0.00;25.00;0; 0.00;7592349001150;M;VA;2210003; 2024-10;N;NO;4.00; 0.00;24;1;2024-03-13;0
17220;LIT 16G-6G ENEMA.AD 100ML; 338.52; 52;0.00; 0.00;25.00;0; 0.00;7592349001167;M;VA;2401004; 2026-01;N;NO;4.00; 0.00;24;1;2024-02-28;0
18796;LOBEDRIN 6MG. SOL.ORAL120; 227.10; 65;0.00; 0.00;15.00;0; 0.00;7590027003069;M;SP;2043;2025-10;N;NO;4.00; 0.00;24;1;2024-03-09;0
GE270;LOCERYL 5%KIT LACA 2,5ML;816.36; 126; 0.00; 0.00;0.00; 0; 0.00;3499320002523;M;100737;3212403; 2025-12;N;NO;4.00; 0.00;75;1;2024-03-17;0
15208;LOCHITA ABE X70CA; 139.80; 54;0.00; 0.00;0.00; 0; 0.00;7597134000714;N;100801;AB01;2026-01;N;NO;4.00; 0.00;48;1;2024-03-11;0
18615;LOCION ANALGE.AER. RECE60; 84.67;154; 0.00; 0.00;0.00; 0; 0.00;7594001452119;N;XS;23012304;2026-01;N;NO;4.00; 0.00;54;1;2024-03-09;0
18985;LOCION CAP.AVISPA 120ML.;99.15;10;0.00; 0.00;5.00; 0; 0.00;7591635000839;C;AV;0040124; 2026-01;N;NO;4.00; 0.00;12;1;2024-02-29;0
CR026;LOCION INTYFEN INTI 200ML; 121.03; 14;0.00; 0.00;0.00; 0; 0.00;7591248743215;C;CR;00124812386; 2026-01;N;NO;4.00; 0.00;12;1;2024-03-09;0
16149;LOCION LI.FAC. FG GRAS110; 146.50; 10;0.00; 0.00;0.00; 0; 0.00;112244006691; N;100603;2486;2024-10;N;NO;4.00; 0.00;24;1;2024-03-13;0
10599;LOCION LIMP MIMADITO200ML; 125.67; 56;0.00; 0.00;0.00; 0; 0.00;7591248741211;C;CR;00423812387; 2025-11;N;NO;4.00; 0.00;12;1;2024-03-09;0
16150;LOCION MC FG A.ACNE 110ML; 143.68; 10;0.00; 0.00;0.00; 0; 0.00;112244006660; N;100603;3023;2026-12;N;NO;4.00; 0.00;24;1;2024-03-13;0
17612;LOCION REPEL.LOP 240ML.; 167.14; 27;0.00; 0.00;0.00; 0; 0.00;7593506001426;C;CV;230069;2026-03;N;NO;4.00; 0.00;12;1;2024-01-27;0
16140;LOCION TRICOPEL FG 140ML.; 165.35; 17;0.00; 0.00;0.00; 0; 0.00;0112255000831;N;100603;3010;2026-10;N;NO;4.00; 0.00;24;1;2024-03-09;0
11418;LODESTAR HCT 50-12,5 30TA; 223.55; 90;0.00; 0.00;0.00; 0; 0.00;7591020080972;M;VM;19;2025-09;N;NO;4.00; 0.00;36;1;2024-03-17;0
KL820;LODIPIN 10MG. X10CO; 75.40;87;0.00; 0.00;5.00; 0; 0.00;7591619129037;M;KN;0041;2025-05;N;NO;4.00; 0.00;24;1;2024-03-09;0
11278;LODIPIN 10MG. X30CO; 169.00; 120; 0.00; 0.00;5.00; 0; 0.00;7591619129044;M;KN;0041;2025-05;N;NO;4.00; 0.00;24;1;2024-03-14;0
