barcode;name;price_usd;sale;due_date;stock
7594001101185;KETOPROFENO 100MG X 20 TAB (PLUS ANDEX);3.88;0.00%;1/2/2029;1000
7592803001320;KETOROLACO 10MG X 10 TAB SUBLINGUAL (DOLAK SL) DOLLDER;3.00;0.00%;1/8/2025;1000
7750215001868;KETOROLACO 10MG X 10 X 10 TAB (PORTUGAL);9.06;0.00%;1/11/2024;1000
7592803001368;KETOROLACO 10MG X 20 TAB (DOLAK) DOLLDER;3.22;0.00%;1/10/2025;1000
7592803002419;KETOROLACO 30MG X 4 TAB SUBLINGUAL (DOLAK SL) DOLLDER;3.11;0.00%;1/12/2025;1000
8906089281359;KETOROLACO 75MG X 10 X 10 TAB (CRUZ VERDE);5.20;0.00%;1/5/2024;1000
7598429001874;LANSOPRAZOL 30MG X 10 TAB (CAMBRIDGE);3.00;0.00%;1/7/2024;1000
7750215007846;LANSOPRAZOL 30MG X X10 X10 CAPS LP (PORTUGAL);8.88;0.00%;1/8/2024;1000
7597134000042;LECHOSA X 70 CAPS (LA ABEJITA);3.28;10.00%;1/8/2025;1000
7598750000270;LEFLUNOMIDE 20MG X 30 TAB (LEFLUMED) PHARMAMED;22.51;0.00%;1/10/2025;1000
7598750000157;LERCANIDIPINA 10MG X 30 TAB 2X1 (LERCAMED) PHARMAMED;9.56;0.00%;1/5/2024;1000
7598252000297;LERCANIDIPINA 20MG X 10 TAB (DISTRILAB);4.12;0.00%;1/10/2024;1000
CA3186;LEVETIRACETAM 500MG X 10 TAB (KMPLUS);2.93;0.00%;1/7/2025;1000
7598429000518;LEVOFLOXACINA 250MG X 10 TAB (CAMBRIDGE);2.20;0.00%;1/7/2024;1000
8906109691236;LEVOFLOXACINA 500 MG X 5 TAB ( ADN);0.96;0.00%;1/12/2024;1000
791466994780;LEVOFLOXACINA 500MG X 10 TAB (DPT);0.70;0.00%;1/11/2024;1000
8906005117588;LEVOFLOXACINA 500MG X 10 TAB (FARMAMED);0.64;0.00%;1/1/2025;1000
7598833000449;LEVOFLOXACINA 500MG X 10 TAB (VERMA);2.81;0.00%;1/3/2025;1000
8906109691250;LEVOFLOXACINA 750 MG X 5 TAB (ADN);1.65;0.00%;1/8/2024;1000
736372722560;LEVOFLOXACINA 750MG X 10 TAB (H&M);2.87;0.00%;1/1/2026;1000
7598008001820;LEVOFLOXACINA 750MG X 10 TAB (LAND);2.37;0.00%;1/11/2025;1000
8904278581020;LEVOFLOXACINA 750MG X 10 X 5 TAB (FAHD);12.37;0.00%;1/10/2024;1000
7597533001008;LEVONORGESTREL 0.75MG X 2 TAB (ZAKI);0.55;0.00%;1/11/2024;1000
8904250521037;LEVONORGESTREL 1.5MG X 1 TAB (TIARES);1.62;0.00%;1/7/2026;1000
7707274721053;LEVONORGESTREL/ETINILESTRA 0.15MG/0.03MG X 21 TAB (ACTIVA 21) FAES FARMA;2.87;0.00%;1/4/2027;1000
7796285049775;LEVONORGESTREL/ETINILESTRADIOL 0.10MG/0.02MG X 21TAB (FEMEXIN) ELEA;7.05;0.00%;1/10/2025;1000
7908020502586;LEVONORGESTREL/ETINILESTRADIOL 0.15MG/0.03MG X 21TAB (LINOFEME) CIFARMA;2.61;0.00%;1/10/2025;1000
6974546560950;LEVONORGESTREL/ETINILESTRADIOL 0.15MG/0.03MG X 21 TAB (2N);1.50;0.00%;1/12/2025;1000
8904250520900;LEVONORGESTREL/ETINILESTRADIOL 0.15MG/0.03MG X 21 TAB (CICLOGYNON) TIARES;2.42;0.00%;1/6/2026;1000
7598852000703;LEVONORGESTREL/ETINILESTRADIOL 0.15MG/0.03MG X 21 TAB (NORDUNI) UNIPHARMA;1.87;0.00%;1/1/2026;1000
7702870003596;LEVONORGESTREL/ETINILESTRADIOL 0.15MG/0.03MG X 21TAB (SINOVUL) ABBOTT;6.88;0.00%;1/8/2026;1000
1832874254161;LEVONORGESTREL/ETINILESTRADIOL/HIERRO 0.15MG/0.03MG/75MG X 28 TAB (AIMYN) FAHD;5.33;0.00%;1/6/2024;1000
7591243848731;LEVOSULPURIDE 25MG X 30 TAB (SURIDE) BIOTECH;6.03;0.00%;1/2/2025;1000
7598008000489;LEVOTIROXINA 100MCG X 10 TAB (LAND);0.80;0.00%;1/11/2025;1000
8906089280871;LEVOTIROXINA 100MCG X 10 X 10 TAB (JMW);2.52;0.00%;1/7/2024;1000
7598852000840;LEVOTIROXINA 100MCG X 100 TAB (LEVOTIRUNI) UNIPHARMA;5.49;0.00%;1/11/2024;1000
7707355054186;LEVOTIROXINA 100MCG X 50 TAB (TIROXIN) MEYER;12.31;0.00%;1/3/2025;1000
7598008000502;LEVOTIROXINA 25MCG X 10 TAB (LAND);0.59;0.00%;1/5/2025;1000
8906089281588;LEVOTIROXINA 25MCG X 10 X 10 TAB (JMW);2.06;0.00%;1/6/2024;1000
7707355054223;LEVOTIROXINA 25MCG X 50 TAB (TIROXIN) MEYER;8.64;0.00%;1/2/2025;1000
7598008000496;LEVOTIROXINA 50MCG X 10 TAB (LAND);0.64;0.00%;1/5/2025;1000
7707355054230;LEVOTIROXINA 50MCG X 50 TAB (TIROXIN) MEYER;11.66;0.00%;1/1/2025;1000
8906130230428;LISINOPRIL 10MG X 10 X 10 TAB (BRIXMEDIC);10.31;0.00%;1/4/2026;1000
8906130230435;LISINOPRIL 20MG X 10 X 10 TAB (BRIXMEDIC);15.26;0.00%;1/4/2026;1000
7597134000714;LOCHITA 0.5GR X 70 CAPS (LA ABEJITA);3.99;0.00%;1/11/2025;1000
7598008001288;LOPERAMIDA 2MG X 10 TAB (LAND);0.44;0.00%;1/12/2025;1000
7750215005873;LOPERAMIDA 2MG X 10 X 10 TAB (PORTUGAL);7.44;0.00%;1/5/2026;1000
7703712031784;LORATADINA 10MG X 10 TAB (COASPHARMA);0.72;0.00%;1/11/2026;1000
8906082150669;LORATADINA 10MG X 10 TAB (FARMAMED);0.55;0.00%;1/1/2025;1000
7598008000526;LORATADINA 10MG X 10 TAB (LAND);0.47;0.00%;1/7/2025;1000
8906142160898;LORATADINA 10MG X 10 TAB 12X16 (LORAFIT) ADN;0.64;0.00%;1/5/2025;1000
CA4468;LORATADINA 10MG X 10 X 10 TAB (2N);5.50;0.00%;1/9/2025;1000
CA5496;LORATADINA 10MG X 10 X 10 TAB (VIDA SANA);4.06;0.00%;1/5/2025;1000
7898049790180;LORATADINA 10MG X 12 TAB (LORASLIV) VITAMEDIC;0.94;0.00%;1/8/2024;1000
7896523202822;LORATADINA 10MG X 12 TAB (LORATAMED) CIMED;0.83;0.00%;1/4/2024;1000
7703038050339;LORATADINA 10MG X 40 X 10 TAB (LAPROFF);19.06;0.00%;1/2/2026;1000
7598252001089;LORATADINA/AMBROXOL 5MG/30MG X 20 TAB (DISBROXOL FORTE) DISTRILAB;3.66;0.00%;1/5/2026;1000
791466994803;LOSARTAN POTASICO 100MG X 30 TAB (LOSARPRAD) DPT;3.03;0.00%;1/5/2026;1000
7703038067719;LOSARTAN POTASICO 100MG X 30 X 10 TAB (LAPROFF);37.70;0.00%;1/10/2024;1000
7896004708539;LOSARTAN POTASICO 50 MG X 30 TAB (LOSSARTANA) GERMED;1.31;0.00%;1/6/2025;1000
8904151808800;LOSARTAN POTASICO 50MG 10 X 10 TAB (FAHD);5.91;0.00%;1/3/2025;1000
6942189211478;LOSARTAN POTASICO 50MG X 10 TAB (KMPLUS);0.48;0.00%;1/6/2025;1000
8906130230268;LOSARTAN POTASICO 50MG X 10 X 10 TAB (BRIXMEDIC);6.74;0.00%;1/2/2024;1000
7750215026243;LOSARTAN POTASICO 50MG X 10 X 10 TAB (PORTUGAL);7.60;0.00%;1/4/2025;1000
7598578000223;LOSARTAN POTASICO 50MG X 30 TAB (DAC55);1.88;0.00%;1/8/2026;1000
7598252001911;LOSARTAN POTASICO 50MG X 30 TAB (DISTRILAB);1.99;0.00%;1/4/2025;1000
8906005117632;LOSARTAN POTASICO 50MG X 30 TAB (FARMAMED);1.38;0.00%;1/12/2025;1000
745604632881;LOSARTAN POTASICO 50MG X 30 TAB (GAMA);1.22;0.00%;1/5/2026;1000
6942189211485;LOSARTAN POTASICO 50MG X 30 TAB (KMPLUS);1.80;0.00%;1/6/2025;1000
791466994810;LOSARTAN POTASICO 50MG X 30 TAB (LOSARPRAD) DPT;2.04;0.00%;1/6/2026;1000
7703038050346;LOSARTAN POTASICO 50MG X 30 X 10 TAB (LAPROFF);12.65;0.00%;1/9/2024;1000
8906130231098;LOSARTAN POTASICO/HCT 50/12.5MG X 10 X 10 TAB (BRIXMEDIC);7.56;0.00%;1/3/2026;1000
7598176000090;LOSARTAN POTASICO/HIDROCLOROTIAZIDA 50MG/12.5MG X 30 TAB (ANGELUS);1.87;0.00%;1/1/2026;1000
7597134001018;MACA 300MG X 70 CAPS (LA ABEJITA);6.81;0.00%;1/1/2026;1000
7592601100218;MEBENDAZOL 100MG X 6 TAB (BENDAMEN) MEYER;3.85;0.00%;1/1/2029;1000
7598852001076;MEDROXIPROGESTERONA 10MG X 28 TAB (PROVUNI) UNIPHARMA;8.21;0.00%;1/3/2025;1000
8906069872522;MEDROXIPROGESTERONA 5MG X 10 TAB (KMPLUS);1.45;0.00%;1/5/2025;1000
7598852001069;MEDROXIPROGESTERONA 5MG X 30 TAB (PROVUNI) UNIPHARMA;4.91;10.00%;1/3/2025;1000
7592601100751;MELOXICAM 15MG X 10 TAB (CALMOX) MEYER;3.26;0.00%;1/2/2026;1000
8908020242306;MELOXICAM 15MG X 10 TAB (FARMAMED);0.62;0.00%;1/6/2026;1000
7597533000292;MELOXICAM 15MG X 10 TAB (ZAKI);0.64;0.00%;1/12/2025;1000
7750215010310;MELOXICAM 15MG X 10 X 10 TAB (PORTUGAL);8.72;0.00%;1/9/2026;1000
7592601100744;MELOXICAM 7.5MG X 10 TAB (CALMOX) MEYER;2.70;0.00%;1/10/2025;1000
7598869000185;MELOXICAM 7.5MG X 10 TAB (NIO);0.48;0.00%;1/1/2025;1000
8908020242221;MEMANTINA 10MG X 10 TAB (FARMAMED);1.38;0.00%;1/6/2026;1000
7596347807189;METFORMINA 500MG X 10 TAB (DPT);0.81;0.00%;1/3/2025;1000
6942189304613;METFORMINA 500MG X 10 TAB (KMPLUS);0.55;0.00%;1/6/2024;1000
8904330300408;METFORMINA 500MG X 10 X 10 TAB (CRUZ VERDE);2.64;0.00%;1/6/2024;1000
7598176000083;METFORMINA 500MG X 30 TAB (ANGELUS);1.40;0.00%;31/1/2026;1000
675696260122;METFORMINA 500MG X 30 TAB (BUKA);1.24;0.00%;1/11/2024;1000
8906082150744;METFORMINA 500MG X 30 TAB (FARMAMED);1.29;0.00%;1/1/2025;1000
6942189304620;METFORMINA 500MG X 30 TAB (KMPLUS);1.57;0.00%;1/6/2024;1000
7598869000505;METFORMINA 500MG X 30 TAB (NIO);1.06;0.00%;1/5/2026;1000
7594001101949;METFORMINA 500MG X 30 TAB (PLUS ANDEX);3.12;0.00%;1/2/2026;1000
7598484001215;METFORMINA 500MG X 30 TAB (QUIMFAR);1.49;0.00%;1/2/2026;1000
7598852001687;METILDOPA 250MG X 30 TAB (METILDUNI) UNIPHARMA;12.24;0.00%;1/9/2026;1000
6942189304200;METOCLOPRAMIDA 10MG X 10 TAB (KMPLUS);0.66;0.00%;1/8/2025;1000
7598008000557;METOCLOPRAMIDA 10MG X 10 TAB (LAND);0.48;0.00%;1/7/2025;1000
7597533000353;METOCLOPRAMIDA 10MG X 10 TAB (ZAKI);0.56;0.00%;1/12/2025;1000
1221510459;METOCLOPRAMIDA 10MG X 10 X 10 TAB (FAHD);4.95;0.00%;1/2/2025;1000
8904151817055;METOCLOPRAMIDA 10MG X 10 X 10 TAB (FAHD);5.09;0.00%;1/2/2025;1000
7598429002611;METOCLOPRAMIDA 10MG X 20 TAB (CAMBRIDGE);0.95;0.00%;1/7/2025;1000
7703712032101;METOCLOPRAMIDA 10MG X 30 TAB (COASPHARMA);1.64;0.00%;1/10/2025;1000
7703038066521;METOCLOPRAMIDA 10MG X 30 X 10 TAB (LAPROFF);12.94;0.00%;1/3/2024;1000
7594001101970;METROCLOPRAMIDA 10MG X 10 TAB (CLODOXIN) PLUS ANDEX;1.62;0.00%;1/11/2025;1000
7592601200284;METRONIDAZOL 500MG X 10 TAB (METREN) MEYER;4.47;0.00%;1/2/2026;1000
7598869002134;METRONIDAZOL 500MG X 10 TAB (NIO);0.98;0.00%;1/6/2026;1000
7597533001718;METRONIDAZOL 500MG X 10 TAB (ZAKI);0.71;0.00%;1/5/2025;1000
7598008000939;METRONIDAZOL 500MG X 10 TAB VAGINALES APLICADOR (LAND);2.00;0.00%;1/1/2025;1000
7598429000570;METRONIDAZOL 500MG X 10 X 10 TAB (CAMBRIDGE);11.51;0.00%;1/4/2026;1000
7598252101277;METRONIDAZOL 500MG X 10 X 10 TAB (DISTRILAB);7.71;0.00%;1/5/2025;1000
7750215332641;METRONIDAZOL 500MG X 10 X 10 TAB (PORTUGAL);9.35;0.00%;1/10/2026;1000
7598176000168;METRONIDAZOL 500MG X 30 TAB (ANGELUS);2.28;0.00%;1/2/2026;1000
7703038050421;METRONIDAZOL 500MG X 30 X 10 TAB (LAPROFF);22.43;0.00%;1/9/2025;1000
7598677000193;MIRTAZAPINA 15MG X 30 TAB (CLEO PHARMA);3.56;0.00%;1/7/2026;1000
8906005118264;MODAFINIL 200MG X 30 TAB (EVERMED);9.63;0.00%;1/12/2024;1000
8906112610439;MONTELUKAST 10MG X 10 TAB 12X16 (MONTEPRA 10) ADN;1.15;0.00%;1/4/2025;1000
8906130231111;MONTELUKAST 10MG X 10 X 10 TAB (BRIXMEDIC);13.61;0.00%;1/2/2025;1000
8904324102148;MONTELUKAST 10MG X 30 TAB (AIRDEX) EDS;2.80;0.00%;1/7/2024;1000
7598852000918;MONTELUKAST 10MG X 30 TAB (MONKUNI) UNIPHARMA;5.50;0.00%;1/3/2025;1000
8906130231128;MONTELUKAST 5MG X 10 X 10 TAB (BRIXMEDIC);10.31;0.00%;1/2/2025;1000
8906082151062;MONTELUKAST 5MG X 30 TAB (FARMAMED);1.57;0.00%;1/7/2025;1000
791466993578;MOXIFLOXACINA 400MG X 5 TAB (DPT);1.75;0.00%;1/8/2024;1000
8906069872591;MOXIFLOXACINA 400MG X 5 TAB (KMPLUS);4.29;0.00%;1/6/2025;1000
788070552802;MOXIFLOXACINA 400MG X 5 TAB (MEDRIKHA);8.25;0.00%;1/10/2024;1000
7592601100492;MULTIVIRAL X 30 CAPS (MEYER);4.40;0.00%;1/1/2026;1000
8906142160904;MULTIVITAMINA X 10 TAB (VITAMIX FORTE) ADN;0.89;0.00%;1/5/2025;1000
7703712030459;NAPROXENO 250MG X 10 TAB (COASPHARMA);1.79;0.00%;1/5/2025;1000
7703038050452;NAPROXENO 500MG X 30 X 10 TAB (LAPROFF);52.79;0.00%;1/12/2024;1000
791466994940;NEBIVOLOL 5MG X 30 TAB (BLOCTEN) DPT;10.97;0.00%;1/1/2025;1000
7592946168287;NERSAN 300MG X 90 CAPS (ARCO IRIS);6.60;0.00%;1/9/2025;1000
7598429002628;NIFEDIPINA 10MG X 20 TAB (CAMBRIDGE);0.95;0.00%;1/7/2025;1000
8904278583840;NIFEDIPINA 20MG X 10 X 10 TAB (FAHD);5.61;0.00%;1/2/2025;1000
8904269002336;NIFEDIPINA 30MG L.P X 10 X 10 TAB (CRUZ VERDE);10.31;0.00%;31/12/2025;1000
8906069872560;NIFEDIPINA 30MG X 10 TAB (KMPLUS);1.29;0.00%;1/6/2026;1000
7598252101659;NIFEDIPINA 30MG X 30 TAB (DISTRILAB);4.02;0.00%;1/5/2026;1000
7703038066620;NIMESULIDA 100MG X 30 X 10 TAB (LAPROFF);61.35;0.00%;1/10/2025;1000
7592803000798;NIMODIPINA 30MG X 20 TAB (NEMODINE) DOLLDER;4.59;0.00%;1/3/2027;1000
7598176000298;NIMODIPINA 30MG X 30 TAB (ANGELUS);4.42;0.00%;1/7/2026;1000
7592803001221;NIMODIPINA 40MG X 20 TAB (NEMODINE) DOLLDER;5.53;0.00%;1/10/2026;1000
7592803001313;NIMODIPINA 90MG X 10 TAB L.P (NEMODINE) DOLLDER;9.76;0.00%;1/12/2026;1000
7703712036055;NITAZOXANIDA 500MG X 6 TAB (COASPHARMA);4.45;0.00%;1/12/2025;1000
8906071914852;NITROFURANTOINA 100MG X 10 X 10 TAB (CAMBRIDGE);8.37;0.00%;1/8/2025;1000
7703038066729;NITROFURANTOINA 100MG X 300 CAPSULAS (LAPROFF);45.75;0.00%;1/1/2026;1000
7598578000735;NITROFURANTOINA 50MG X 30 TAB (DAC 55);2.19;0.00%;1/6/2026;1000
18904187895734;NITROFURANTOINA 50MG X 30 TAB (MAXIFUR) TIARES;3.46;10.00%;1/7/2026;1000
7596347802542;OLANZAPINA 10MG X 10 TAB ( DROPREXA) DPT;2.57;0.00%;1/11/2025;1000
791466993516;OLMESARTAN 20MG X 10 TAB (OLMEPLUS) DPT;1.64;0.00%;1/4/2025;1000
7598429002895;OLMESARTAN 20MG X 20 TAB (CAMBRIDGE);2.41;0.00%;1/8/2025;1000
8904278589569;OLMESARTAN 40MG X 30 TAB (WEST-COAST);5.53;0.00%;1/4/2026;1000
8908020242238;OMEPRAZOL 20MG X 10 TAB (FARMAMED);0.76;0.00%;6/1/2026;1000
8904278581532;OMEPRAZOL 20MG X 10 X 10 TAB (FAHD);7.01;0.00%;1/10/2024;1000
7750215004487;OMEPRAZOL 20MG X 10 X 10 TAB (PORTUGAL);7.85;0.00%;1/3/2025;1000
675696260078;OMEPRAZOL 20MG X 14 CAPS (BUKA);1.10;0.00%;1/6/2025;1000
7598578000179;OMEPRAZOL 20MG X 20 CAPS (DAC55);1.57;0.00%;1/10/2025;1000
8906142160881;OMEPRAZOL 20MG X 20 TAB (JUVILOC) ADN;0.89;0.00%;1/5/2026;1000
7897917003254;OMEPRAZOL 20MG X 28 CAPS (OMOPREL) BELFAR;1.46;0.00%;1/8/2024;1000
736372722362;OMEPRAZOL 20MG X 30 CAPS (H&M);1.54;0.00%;1/1/2026;1000
CA4075;ONDANSETRON 4MG X 10 TAB (KMPLUS);1.91;0.00%;1/10/2025;1000
7598750000010;ONDANSETRON 4MG X 10 TAB (ONDAMED) PHARMAMED;2.34;0.00%;1/6/2024;1000
8904159415178;ONDANSETRON 8MG X 10 TAB (ADN);2.34;0.00%;1/9/2025;1000
7598677000070;ONDANSETRON 8MG X 10 TAB (CLEO PHARMA);3.09;0.00%;1/8/2025;1000
7598750000027;ONDANSETRON 8MG X 10 TAB 2X1 (ONDAMED) PHARMAMED;3.36;0.00%;1/6/2024;1000
7592946001546;OSTEOFLEX X 60 CAPS ( ARTROVIT ) (ARCO IRIS);6.82;0.00%;1/5/2026;1000
7598252000532;OXCARBAZEPINA 300MG X 30 TAB (DISLEPTAL) DISTRILAB;8.59;0.00%;1/3/2025;1000
7592782001090;OXIBUTININA 5MG X 30 TAB (OXINENT) VINCENTI;19.18;0.00%;1/7/2025;1000
7591243849622;PAMOATO DE PIRANTEL 250MG X 6 TAB MASTICABLES (TAMOA) BIOTECH;6.41;0.00%;1/2/2026;1000
7703712033641;PAMOATO DE PIRANTEL 250MG X 6 X 10 TAB (COASPHARMA);19.11;0.00%;1/6/2025;1000
7598008001844;PANCREATINA 18600UI X 10 TAB (LAND);1.03;0.00%;1/11/2024;1000
7598252000730;PANCREATINA/SIMETICONA 300MG/100MG X 20 TAB (DYGEFLAT) DISTRILAB;5.73;0.00%;1/10/2025;1000
7592803003874;PANTOPRAZOL 20MG X 14 TAB (INIBIL) DOLLDER;3.41;0.00%;1/11/2025;1000
7598307000425;PANTOPRAZOL 40 MG X 7 TAB (GDG);0.92;0.00%;1/3/2025;1000
730170649425;PANTOPRAZOL 40MG X 10 TAB (KMPLUS);1.05;0.00%;1/4/2024;1000
7592803003898;PANTOPRAZOL 40MG X 14 TAB (INIBIL) DOLLDER;4.25;0.00%;1/2/2026;1000
18906047595006;PANTOPRAZOL/DOMPERIDONA 40MG/30MG X 10 X 10 TAB (JMW);8.70;0.00%;1/11/2024;1000
7596347807172;PARACETAMOL 500MG X 10 CAPS BLANDAS (DPT);1.50;0.00%;1/3/2025;1000
7598677000353;PAROXETINA 20MG X 30 TAB (CLEO PHARMA);3.44;0.00%;1/8/2025;1000
18906047595310;PIRACETAM 800MG X 10 X 10 TAB (JMW);10.99;0.00%;1/8/2024;1000
7598981000827;PIROXICAM 20MG X 10 X 10 CAPS (JMW);2.97;0.00%;1/7/2025;1000
7598008000618;PREDNISOLONA 5MG X 10 TAB (LAND);0.41;0.00%;1/12/2024;1000
6974546560387;PREDNISOLONA 5MG X 10 X 10 TAB (2N);5.50;0.00%;1/9/2025;1000
7703712035355;PREDNISOLONA 5MG X 20 X 15 TAB (COASPHARMA);11.99;0.00%;1/9/2026;1000
7598176000175;PREDNISOLONA 5MG X 30 TAB (ANGELUS);1.92;0.00%;1/1/2026;1000
7750215029381;PREDNISONA 50MG X 10 TAB (PORTUGAL);3.33;0.00%;1/4/2026;1000
7598650000554;PREDNISONA 5MG X 10 TAB (JL);1.03;0.00%;1/4/2024;1000
7597533001732;PREDNISONA 5MG X 10 TAB (ZAKI);0.50;0.00%;1/10/2024;1000
730170649432;PREGABALINA 150MG X 10 TAB (KMPLUS));2.60;0.00%;1/8/2024;1000
7598869002080;PREGABALINA 150MG X 20 TAB (NIO);2.74;0.00%;1/1/2025;1000
8906082151543;PREGABALINA 150MG X 30 CAPS (PHARMARIS);3.85;0.00%;1/5/2025;1000
730170649449;PREGABALINA 75MG X 10 TAB (KMPLUS);2.05;0.00%;1/8/2024;1000
8906112610569;PREGABALINA 75MG X 14 TAB 12X16 (GABAPRA) ADN;1.38;0.00%;1/6/2025;1000
7598800000052;PREGABALINA 75MG X 20 CAPS (JD PHARMA);2.70;0.00%;1/2/2026;1000
7592803004079;PREGABALINA 75MG X 20 TAB (DOLNIX) DOLLDER;4.77;0.00%;1/11/2025;1000
791466996081;PREGABALINA 75MG X 30 CAPS (NEUROPLUS) DPT;3.39;0.00%;1/8/2026;1000
791466996326;PROGESTERONA 200 MG X 30 CAPS (DROGENDO) DPT;12.24;0.00%;1/9/2025;1000
8904250520665;PROGESTERONA 100MG X 10 TAB-MICRONIZADA VAGINAL (GESTASYN) TIARES;5.56;0.00%;1/9/2026;1000
7598869000444;PROGESTERONA 100MG X 30 TAB (NIO);4.40;0.00%;1/7/2024;1000
8904180213255;PROGESTERONA 100MG X 5 TAB LS (GESNACER) JMW;3.09;0.00%;1/6/2024;1000
8904250520771;PROGESTERONA 200MG X 10 TAB MICRONIZADA (GESTASYN) TIARES;6.73;0.00%;1/9/2026;1000
7598677000117;PROGESTERONA 200MG X 30 TAB (CLEO PHARMA);9.63;0.00%;1/7/2025;1000
7598869000451;PROGESTERONA 200MG X 30 TAB (NIO);5.99;0.00%;1/7/2024;1000
8906082151352;PROPRANOLOL 40MG X 10 TAB (FARMAMED);0.38;0.00%;1/11/2024;1000
7598869002141;PROPRANOLOL 40MG X 20 TAB (NIO);1.02;0.00%;1/1/2025;1000
7594001100171;PROPRANOLOL 40MG X 20 TAB (PLUS ANDEX);2.09;0.00%;1/8/2026;1000
7594001100164;PROVIM X 20 TAB (PLUS ANDEX);4.65;0.00%;1/10/2025;1000
791466995923;QUETIAPINA 100MG X 10 TAB (QUETIAPLUS) DPT;1.64;0.00%;1/1/2025;1000
8904330300422;QUETIAPINA 100MG X 10 X 10 TAB (CRUZ VERDE);7.18;0.00%;1/6/2024;1000
7598869002165;QUETIAPINA 100MG X 30 TAB (NIO);5.21;0.00%;1/6/2026;1000
8906082151567;QUETIAPINA 100MG X 30 TAB (PHARMARIS);3.86;0.00%;1/7/2026;1000
7592803002532;QUETIAPINA 100MG X 40 TAB (DROPIL) DOLLDER;10.81;0.00%;1/2/2026;1000
791466995930;QUETIAPINA 200MG X 10 TAB (QUETIAPLUS) DPT;2.36;0.00%;1/2/2025;1000
7598677000049;QUETIAPINA 200MG X 30 TAB (CLEO PHARMA);6.77;0.00%;1/11/2024;1000
7598869002158;QUETIAPINA 200MG X 30 TAB (NIO);7.09;0.00%;1/2/2025;1000
7592803002549;QUETIAPINA 200MG X 40 TAB (DROPIL) DOLLDER;15.50;0.00%;1/2/2026;1000
8906082151574;QUETIAPINA 25MG X 30 TAB (PHARMARIS);2.85;0.00%;1/5/2025;1000
7592803002525;QUETIAPINA 25MG X 40 TAB (DROPIL) DOLLDER;7.70;0.00%;1/11/2025;1000
7597134000721;QUINCHONCHO 0.150GR X 70 CAPS (LA ABEJITA);3.64;0.00%;1/11/2025;1000
7598869002035;RANITIDINA 150MG X 10 TAB (NIO);2.01;0.00%;1/8/2025;1000
7592803000989;RANITIDINA 150MG X 10 TAB (VIZERUL) DOLLDER;4.25;0.00%;1/7/2026;1000
8904278589040;RANITIDINA 300 MG X 30 TAB (WEST-COAST);2.25;0.00%;1/4/2026;1000
7592803001023;RANITIDINA 300MG X 10 TAB (VIZERUL) DOLLDER;5.02;0.00%;1/5/2025;1000
7592803004048;RANITIDINA 300MG X 30 TAB (VIZERUL) DOLLDER;6.27;0.00%;1/8/2026;1000
7592803001153;RANITIDINA 75MG X 10 TAB (VIZERUL) DOLLDER;3.23;0.00%;1/9/2026;1000
7592803004024;RANITIDINA 75MG X 20 TAB (VIZERUL) DOLLDER;3.99;0.00%;1/8/2026;1000
7598455000667;RIFAXIMINA 200MG X 10 TAB (BIOGLASS);6.86;0.00%;1/4/2026;1000
8906082151215;RISPERIDONA 1MG X 20 TAB (FARMAMED);1.85;0.00%;1/9/2026;1000
8906082151451;RIVAROXABAN 10MG X 28 TAB (FARMAMED);2.75;0.00%;1/5/2024;1000
7598176000779;RIVAROXABAN 10MG X 30 TAB (ZOLDATREM) ANGELUS;5.83;0.00%;1/11/2024;1000
7598981000896;RIVAROXABAN 15MG X 10 TAB (JMW);5.06;0.00%;1/6/2025;1000
7598981000902;RIVAROXABAN 20MG X 10 TAB (JMW);5.62;0.00%;1/6/2025;1000
7598252101697;RIVAROXABAN 20MG X 30 TAB (DISTRILAB);10.55;0.00%;1/4/2025;1000
7598176001011;RIVAROXABAN 20MG X 30 TAB (ZOLDATREM) ANGELUS;10.52;0.00%;1/12/2024;1000
730170648992;ROSUVASTATINA 20MG X 10 TAB (KMPLUS);0.95;0.00%;1/6/2025;1000
8904278581556;ROSUVASTATINA 20MG X 10 X 10 TAB (FAHD);8.25;0.00%;1/9/2024;1000
7598176000144;ROSUVASTATINA 20MG X 30 TAB (ANGELUS);3.63;0.00%;1/1/2026;1000
7597134000615;SABILA 500MG X 10 CAPS (LA ABEJITA);1.35;0.00%;1/1/2026;1000
7597134000080;SABILA X 70 CAPS (LA ABEJITA);5.72;0.00%;1/9/2025;1000
7597134000622;SABILINAZ 0.5GR/0.120GR X 10 CAPS (LA ABEJITA);1.35;0.00%;1/1/2026;1000
18906101701220;SALBUTAMOL 4MG X 10 X 10 TAB (BALAXI);5.91;0.00%;1/2/2025;1000
7597134002176;SAW PALMETTO 500MG X 70 CAPS (LA ABEJITA);6.92;0.00%;1/8/2025;1000
7703712034204;SECNIDAZOL 1GR X 2 TAB (COASPHARMA);1.69;0.00%;1/6/2025;1000
7898216360727;SECNIDAZOL 1GR X 2 TAB (PHARLAB);0.94;0.00%;1/9/2024;1000
7898216360741;SECNIDAZOL 1GR X 4 TAB (PHARLAB);1.90;0.00%;1/8/2024;1000
7594001101475;SECNIDAZOL 500MG X 4 TAB (SECNIDEX) PLUS ANDEX;2.21;0.00%;1/2/2029;1000
7592601100836;SEDIVAL X 30 TAB (MEYER);3.80;0.00%;1/1/2026;1000
